4 500 79 
35 985 35 1277
32 569 32 764
7 376 7 626
32 794 32 1066
58 339 58 559
15 330 15 517
69 716 69 1011
18 320 18 563
61 377 61 665
7 567 7 761
40 671 40 928
44 1099 44 1314
72 1118 72 1373
5 1123 5 1314
22 1098 22 1343
48 743 48 938
20 488 20 702
50 786 50 1084
63 1101 63 1286
20 784 20 996
10 551 10 828
14 1044 14 1319
77 355 77 548
35 464 35 709
27 829 27 1052
65 902 65 1104
14 453 14 637
24 738 24 991
60 402 60 672
76 560 76 785
26 1069 26 1256
33 1127 33 1332
21 630 21 851
11 1179 11 1390
54 575 54 832
51 516 51 721
28 854 28 1135
64 514 64 706
36 822 36 1117
53 975 53 1249
72 848 72 1055
46 1004 46 1228
75 802 75 1074
47 948 47 1226
11 1168 11 1377
13 844 13 1053
68 557 68 757
31 943 31 1130
75 1157 75 1409
41 320 41 526
47 1192 47 1449
34 1067 34 1273
12 412 12 669
53 1105 53 1309
57 348 57 579
71 1074 71 1327
6 447 6 731
49 1165 49 1408
23 919 23 1133
56 521 56 717
60 1169 60 1386
36 892 36 1122
16 1198 16 1384
43 940 43 1230
57 666 57 901
48 317 48 597
52 485 52 763
73 455 73 681
6 947 6 1186
59 328 59 597
43 458 43 688
8 1152 8 1449
54 989 54 1235
77 480 77 682
17 1161 17 1400
9 936 9 1172
23 539 23 827
76 1134 76 1359
50 1036 50 1234
33 484 33 775
56 962 56 1174
23 394 23 677
11 416 11 653
40 465 40 728
54 1144 54 1396
13 743 13 1018
68 981 68 1239
72 545 72 812
75 448 75 646
13 334 13 610
20 316 20 501
65 610 65 859
49 706 49 985
53 796 53 996
13 1095 13 1280
30 965 30 1249
33 591 33 823
61 916 61 1098
72 489 72 709
51 1163 51 1456
18 609 18 900
72 400 72 590
32 335 32 551
14 683 14 880
60 470 60 765
54 421 54 648
7 835 7 1021
54 1120 54 1399
8 426 8 673
35 682 35 910
30 317 30 535
7 1191 7 1382
67 810 67 1060
60 762 60 1002
36 652 36 901
44 1086 44 1305
29 495 29 698
16 1121 16 1326
64 1155 64 1369
65 380 65 632
77 604 77 805
73 405 73 673
16 521 16 729
68 932 68 1156
46 590 46 800
51 1119 51 1395
70 1102 70 1347
71 433 71 649
26 686 26 927
29 913 29 1097
28 1184 28 1440
70 1179 70 1373
67 365 67 572
38 1028 38 1243
53 659 53 900
31 609 31 843
28 544 28 735
27 653 27 852
14 950 14 1196
44 643 44 845
71 1173 71 1375
23 892 23 1162
32 959 32 1142
8 703 8 953
62 551 62 736
50 481 50 767
45 605 45 797
66 989 66 1235
43 754 43 955
37 384 37 596
9 1124 9 1339
34 415 34 698
11 971 11 1220
40 598 40 842
50 733 50 937
31 992 31 1254
58 560 58 768
49 610 49 853
52 313 52 609
39 848 39 1074
34 1167 34 1433
54 962 54 1180
18 1158 18 1372
43 637 43 896
53 674 53 876
9 633 9 900
68 369 68 550
65 460 65 711
23 1023 23 1305
67 498 67 741
44 327 44 510
54 1183 54 1367
65 381 65 578
37 527 37 754
48 958 48 1185
53 992 53 1273
25 491 25 753
58 768 58 963
9 383 9 605
77 356 77 624
72 1156 72 1399
28 388 28 665
19 782 19 983
67 550 67 788
49 349 49 639
8 541 8 799
6 1042 6 1326
26 1070 26 1299
4 329 4 589
24 301 24 489
37 1031 37 1270
68 538 68 783
50 390 50 581
72 945 72 1186
75 1150 75 1414
30 495 30 732
28 705 28 982
30 517 30 749
38 1138 38 1410
71 555 71 776
41 1083 41 1302
37 954 37 1196
51 965 51 1245
27 646 27 894
30 401 30 638
55 304 55 567
12 714 12 963
20 1003 20 1219
65 1012 65 1193
20 569 20 788
51 753 51 978
47 425 47 611
58 458 58 685
17 956 17 1136
30 868 30 1148
58 1030 58 1316
65 1158 65 1349
74 378 74 612
40 1177 40 1371
41 353 41 620
4 679 4 905
0 61 86 61 36 14 59 72 29 11 27 17 30 70 38 26 61 39 75 53 74 62 52 38 49 40 49 49 9 41 28 50 31 15 54 41 44 39 63 29 19 15 47 26 28 58 10 24 61 65 42 25 45 57 38 57 27 37 50 61 62 61 43 80 31 40 58 25 40 56 71 37 60 52 74 60 26 61 53 
61 0 61 86 36 48 82 57 34 55 38 50 34 64 24 46 57 50 51 20 59 55 28 69 66 30 25 24 56 43 56 63 56 54 54 52 68 29 72 57 52 48 16 38 37 13 54 49 26 44 43 56 41 83 27 73 51 67 13 78 61 54 41 58 43 64 23 37 34 15 37 30 16 68 49 32 57 64 25 
86 61 0 61 53 76 57 16 65 76 62 69 63 24 62 60 29 48 12 46 15 27 41 62 49 52 45 46 78 46 62 45 59 72 35 47 56 54 41 61 68 73 58 66 62 50 78 63 36 23 45 64 42 60 57 49 60 61 56 51 31 28 44 7 56 56 41 68 49 49 25 56 47 48 14 32 64 35 42 
61 86 61 0 53 61 5 47 62 54 56 51 61 38 69 47 37 38 56 67 48 40 60 24 21 58 62 63 56 44 38 24 36 50 35 35 20 60 22 37 48 58 72 60 57 75 57 46 66 52 44 41 46 5 63 15 42 25 74 11 32 40 46 56 48 25 66 62 53 73 65 59 74 19 57 60 39 28 63 
36 36 53 53 0 25 49 41 14 26 11 20 12 42 17 13 33 16 41 20 43 32 17 34 34 7 15 16 29 11 22 32 21 24 27 19 34 8 43 22 21 22 21 14 10 28 27 16 27 31 12 22 13 50 11 42 16 32 23 47 36 31 11 48 8 30 24 16 5 26 36 7 28 36 40 25 23 37 19 
14 48 76 61 25 0 59 64 16 10 15 11 17 63 25 19 54 32 65 40 66 54 40 38 46 27 37 37 10 32 25 46 27 13 47 35 43 27 59 26 15 5 34 13 16 45 7 18 49 55 33 22 35 58 26 54 22 37 37 59 55 53 34 71 22 38 45 12 29 44 60 24 47 49 64 49 24 55 41 
59 82 57 5 49 59 0 43 58 51 53 48 57 34 65 44 33 34 52 63 44 36 56 22 17 55 58 59 53 40 35 20 33 47 31 31 17 56 18 34 45 55 69 57 53 71 55 43 62 48 40 38 42 4 59 11 39 23 70 7 28 36 42 52 44 22 62 59 49 69 61 56 70 15 53 56 36 24 59 
72 57 16 47 41 64 43 0 53 62 50 56 52 10 53 47 13 34 11 40 3 12 33 47 34 42 37 38 64 33 47 30 44 58 20 33 41 44 26 46 54 60 50 54 50 45 64 49 32 14 31 50 30 46 47 34 46 46 50 37 16 13 31 11 43 41 35 56 38 44 24 45 43 33 12 26 49 20 35 
29 34 65 62 14 16 58 53 0 21 7 17 3 55 11 16 45 27 53 26 55 45 26 41 44 14 23 22 23 23 26 42 27 21 39 30 43 12 54 27 20 15 20 4 6 31 21 18 35 43 25 25 25 58 11 52 21 39 23 57 48 44 24 60 15 38 31 4 17 29 46 10 32 46 52 35 27 49 27 
11 55 76 54 26 10 51 62 21 0 18 7 22 60 31 16 51 29 65 44 64 51 42 31 40 30 40 40 4 31 18 41 21 5 44 31 36 30 54 20 9 8 40 18 19 50 4 14 52 54 32 15 35 50 30 48 17 30 43 52 52 50 33 70 21 31 49 18 30 48 61 28 52 43 63 50 17 51 44 
27 38 62 56 11 15 53 50 7 18 0 13 6 51 16 11 41 22 51 27 52 41 26 35 38 13 23 23 20 19 21 37 22 17 35 24 37 13 49 22 15 13 23 5 2 33 19 12 35 41 20 19 22 53 13 46 15 33 26 51 44 40 20 57 10 32 31 7 14 31 45 11 34 40 50 34 21 44 27 
17 50 69 51 20 11 48 56 17 7 13 0 17 54 27 10 45 23 58 39 58 46 36 28 36 25 34 34 10 24 14 36 17 5 38 25 32 25 49 16 4 8 35 14 14 45 9 8 46 48 26 12 28 48 25 44 12 27 39 48 46 45 27 64 15 28 43 15 24 43 55 23 46 38 57 44 13 46 38 
30 34 63 61 12 17 57 52 3 22 6 17 0 53 11 16 44 25 52 24 54 43 24 40 42 12 21 21 24 22 26 41 27 21 38 28 42 11 53 27 20 16 19 5 5 29 22 17 33 41 23 24 24 57 10 51 20 38 22 56 47 42 22 58 14 37 29 6 15 28 45 9 31 45 50 34 26 48 25 
70 64 24 38 42 63 34 10 55 60 51 54 53 0 56 46 10 32 20 45 11 11 37 41 27 44 41 43 62 33 44 24 41 56 17 30 34 46 18 43 52 60 55 55 50 52 63 47 39 21 31 47 31 37 49 26 44 40 55 28 10 12 32 19 42 36 41 57 40 50 33 47 49 26 22 32 46 13 40 
38 24 62 69 17 25 65 53 11 31 16 27 11 56 0 25 47 32 51 19 55 46 22 49 49 13 18 17 33 27 35 48 35 31 42 35 50 11 59 36 29 25 10 14 15 22 30 27 29 41 28 34 27 65 8 57 29 47 13 63 51 45 26 58 22 45 25 14 18 20 41 10 24 51 49 31 36 52 21 
26 46 60 47 13 19 44 47 16 16 11 10 16 46 25 0 36 15 49 32 49 37 29 25 29 19 27 27 19 16 11 29 12 13 30 17 28 19 42 12 9 15 31 14 11 39 18 4 38 39 17 10 20 43 20 38 6 24 34 43 38 36 18 55 6 23 36 16 16 37 47 17 40 32 48 36 12 38 31 
61 57 29 37 33 54 33 13 45 51 41 45 44 10 47 36 0 23 21 37 15 4 30 35 22 35 33 35 53 23 35 18 32 47 8 21 28 37 18 34 43 50 47 45 41 45 54 38 33 17 22 38 21 35 40 23 35 33 47 27 6 4 23 23 33 29 34 48 30 43 30 38 43 21 21 26 38 10 33 
39 50 48 38 16 32 34 34 27 29 22 23 25 32 32 15 23 0 38 32 36 23 25 21 18 22 26 27 32 8 14 17 12 25 16 4 20 23 29 14 21 29 36 26 22 40 32 16 34 29 8 17 12 35 26 26 13 19 38 32 24 23 10 43 13 16 33 28 16 38 39 23 39 20 37 29 17 24 28 
75 51 12 56 41 65 52 11 53 65 51 58 52 20 51 49 21 38 0 35 11 19 30 54 42 41 34 35 67 35 52 37 49 61 26 37 48 42 36 51 57 62 47 54 50 40 67 52 26 11 34 54 31 55 45 43 49 52 46 46 25 19 33 8 45 48 30 56 38 39 16 44 37 41 3 21 54 29 31 
53 20 46 67 20 40 63 40 26 44 27 39 24 45 19 32 37 32 35 0 41 36 9 52 47 15 7 6 46 25 41 44 40 42 35 34 50 15 52 41 40 39 13 29 26 9 45 35 11 27 25 41 22 64 16 54 36 50 11 59 42 35 22 42 27 47 7 29 18 7 24 17 9 49 33 15 42 45 5 
74 59 15 48 43 66 44 3 55 64 52 58 54 11 55 49 15 36 11 41 0 14 35 48 35 44 39 40 66 35 49 31 46 60 22 34 42 45 27 48 56 62 52 56 51 47 66 51 33 16 33 51 31 47 48 35 48 47 52 38 17 14 33 9 45 43 37 58 40 46 25 47 44 34 13 28 51 21 37 
62 55 27 40 32 54 36 12 45 51 41 46 43 11 46 37 4 23 19 36 14 0 28 36 24 34 32 33 54 23 36 20 33 47 9 22 31 36 20 35 44 51 45 45 41 43 54 39 31 14 22 39 21 38 39 26 35 35 45 30 9 2 22 21 33 30 32 47 30 41 27 37 41 23 19 24 39 13 31 
52 28 41 60 17 40 56 33 26 42 26 36 24 37 22 29 30 25 30 9 35 28 0 46 40 13 5 6 44 18 36 37 34 40 27 27 43 15 45 36 37 38 18 28 24 17 43 32 11 20 18 37 15 57 17 46 31 44 18 51 34 27 16 37 23 40 8 29 14 15 21 17 16 41 28 10 38 37 4 
38 69 62 24 34 38 22 47 41 31 35 28 40 41 49 25 35 21 54 52 48 36 46 0 15 40 46 47 33 28 15 18 14 27 29 20 8 41 29 14 25 35 54 38 36 60 34 24 54 46 28 18 32 20 44 20 21 3 57 24 32 36 31 56 28 7 53 40 36 58 58 40 60 17 54 49 16 30 49 
49 66 49 21 34 46 17 34 44 40 38 36 42 27 49 29 22 18 42 47 35 24 40 15 0 39 42 43 42 25 22 5 20 35 17 16 8 40 15 21 33 42 53 42 38 56 43 30 47 36 24 26 27 18 43 9 25 14 55 14 19 24 26 44 29 10 47 44 33 54 48 40 55 4 42 41 24 16 44 
40 30 52 58 7 27 55 42 14 30 13 25 12 44 13 19 35 22 41 15 44 34 13 40 39 0 10 10 33 15 28 37 27 28 30 24 40 3 47 28 26 25 15 16 12 22 31 21 23 31 16 28 15 55 6 46 22 38 17 52 39 33 15 47 14 36 19 17 6 20 34 4 23 41 39 22 29 41 15 
49 25 45 62 15 37 58 37 23 40 23 34 21 41 18 27 33 26 34 7 39 32 5 46 42 10 0 2 42 19 35 39 34 38 30 28 45 11 47 35 35 35 14 25 22 15 40 30 14 24 19 36 16 59 13 49 30 44 15 54 38 31 17 41 22 41 10 26 12 13 25 13 15 43 32 14 37 40 5 
49 24 46 63 16 37 59 38 22 40 23 34 21 43 17 27 35 27 35 6 40 33 6 47 43 10 2 0 42 20 36 40 35 38 31 29 46 11 49 36 35 35 13 25 22 14 40 30 14 26 20 36 17 60 12 50 31 45 13 55 39 32 18 42 23 42 10 26 13 12 26 13 14 45 33 15 38 42 6 
9 56 78 56 29 10 53 64 23 4 20 10 24 62 33 19 53 32 67 46 66 54 44 33 42 33 42 42 0 33 21 43 24 8 46 34 38 32 56 22 11 9 42 19 22 52 4 16 54 57 34 18 37 52 32 50 20 32 45 54 54 53 35 72 23 33 51 20 32 50 64 30 54 45 66 53 19 54 46 
41 43 46 44 11 32 40 33 23 31 19 24 22 33 27 16 23 8 35 25 35 23 18 28 25 15 19 20 33 0 20 22 18 27 17 10 27 17 33 19 23 29 29 23 19 33 33 18 27 25 2 21 5 41 20 32 16 26 31 37 26 22 4 40 11 23 26 25 10 31 33 17 32 26 34 23 22 27 21 
28 56 62 38 22 25 35 47 26 18 21 14 26 44 35 11 35 14 52 41 49 36 36 15 22 28 35 36 21 20 0 24 4 14 28 16 19 29 36 2 11 21 41 24 22 48 22 10 45 42 20 4 24 34 30 31 7 14 44 35 35 36 22 56 15 14 43 26 24 46 52 27 49 25 51 42 3 34 39 
50 63 45 24 32 46 20 30 42 41 37 36 41 24 48 29 18 17 37 44 31 20 37 18 5 37 39 40 43 22 24 0 21 36 13 14 12 38 14 22 33 43 50 41 37 52 44 30 43 31 21 27 24 21 41 11 26 18 52 16 15 19 23 39 28 13 43 43 31 50 44 38 51 6 38 37 26 12 40 
31 56 59 36 21 27 33 44 27 21 22 17 27 41 35 12 32 12 49 40 46 33 34 14 20 27 34 35 24 18 4 21 0 17 25 13 17 28 34 3 14 24 41 25 22 48 24 11 44 40 18 7 22 32 30 28 7 13 44 33 32 33 20 53 14 12 42 27 23 45 50 27 48 23 48 40 6 31 37 
15 54 72 50 24 13 47 58 21 5 17 5 21 56 31 13 47 25 61 42 60 47 40 27 35 28 38 38 8 27 14 36 17 0 40 27 32 28 49 15 4 10 39 18 18 49 9 10 49 51 28 11 31 46 29 43 13 26 42 48 47 46 29 66 18 27 46 19 27 47 58 26 50 38 60 47 12 47 42 
54 54 35 35 27 47 31 20 39 44 35 38 38 17 42 30 8 16 26 35 22 9 27 29 17 30 30 31 46 17 28 13 25 40 0 14 23 32 18 27 36 44 43 39 35 43 47 31 32 19 16 31 16 33 35 21 28 27 44 26 10 9 17 29 27 23 33 41 25 41 32 33 41 17 26 26 31 11 31 
41 52 47 35 19 35 31 33 30 31 24 25 28 30 35 17 21 4 37 34 34 22 27 20 16 24 28 29 34 10 16 14 13 27 14 0 18 26 26 15 23 31 38 29 24 42 34 19 35 28 10 18 13 32 28 24 15 18 40 29 22 21 12 41 15 14 34 31 19 40 39 25 41 18 37 30 18 22 30 
44 68 56 20 34 43 17 41 43 36 37 32 42 34 50 28 28 20 48 50 42 31 43 8 8 40 45 46 38 27 19 12 17 32 23 18 0 41 22 18 29 39 54 41 37 58 39 27 51 41 26 22 30 17 44 14 23 8 56 17 26 30 29 50 29 6 51 43 35 56 53 41 58 10 48 46 20 23 47 
39 29 54 60 8 27 56 44 12 30 13 25 11 46 11 19 37 23 42 15 45 36 15 41 40 3 11 11 32 17 29 38 28 28 32 26 41 0 49 29 26 25 14 15 12 22 30 22 24 32 18 28 17 56 4 48 23 39 16 53 41 35 16 49 15 37 20 16 8 20 35 3 23 42 41 24 30 43 15 
63 72 41 22 43 59 18 26 54 54 49 49 53 18 59 42 18 29 36 52 27 20 45 29 15 47 47 49 56 33 36 14 34 49 18 26 22 49 0 35 46 55 60 54 49 60 57 42 49 33 32 39 33 21 52 10 38 28 61 11 13 21 34 35 40 25 50 56 42 58 46 49 59 13 37 43 38 9 48 
29 57 61 37 22 26 34 46 27 20 22 16 27 43 36 12 34 14 51 41 48 35 36 14 21 28 35 36 22 19 2 22 3 15 27 15 18 29 35 0 13 23 42 25 22 49 23 11 45 42 20 6 24 33 31 29 7 13 45 34 34 35 22 55 15 13 43 27 24 47 51 28 49 24 50 41 4 33 39 
19 52 68 48 21 15 45 54 20 9 15 4 20 52 29 9 43 21 57 40 56 44 37 25 33 26 35 35 11 23 11 33 14 4 36 23 29 26 46 13 0 11 37 17 16 46 12 6 47 47 25 8 28 44 27 41 10 24 40 45 44 43 26 62 14 24 43 18 24 44 55 24 48 35 56 44 10 43 39 
15 48 73 58 22 5 55 60 15 8 13 8 16 60 25 15 50 29 62 39 62 51 38 35 42 25 35 35 9 29 21 43 24 10 44 31 39 25 55 23 11 0 33 11 14 44 7 14 47 52 30 18 32 54 24 51 18 34 37 55 52 50 30 68 19 34 43 12 26 42 57 23 46 45 61 46 20 52 39 
47 16 58 72 21 34 69 50 20 40 23 35 19 55 10 31 47 36 47 13 52 45 18 54 53 15 14 13 42 29 41 50 41 39 43 38 54 14 60 42 37 33 0 23 22 13 39 34 23 38 30 41 28 69 12 60 36 52 4 65 51 44 28 54 28 50 18 23 20 12 35 15 16 55 45 26 42 53 16 
26 38 66 60 14 13 57 54 4 18 5 14 5 55 14 14 45 26 54 29 56 45 28 38 42 16 25 25 19 23 24 41 25 18 39 29 41 15 54 25 17 11 23 0 6 34 17 15 37 44 24 22 26 56 14 50 19 37 26 55 48 44 24 61 14 36 33 3 18 32 48 12 35 44 53 37 24 49 29 
28 37 62 57 10 16 53 50 6 19 2 14 5 50 15 11 41 22 50 26 51 41 24 36 38 12 22 22 22 19 22 37 22 18 35 24 37 12 49 22 16 14 22 6 0 32 20 13 34 40 20 20 21 53 12 47 16 34 25 52 43 40 20 56 10 33 30 8 13 30 44 9 33 41 49 33 22 44 26 
58 13 50 75 28 45 71 45 31 50 33 45 29 52 22 39 45 40 40 9 47 43 17 60 56 22 15 14 52 33 48 52 48 49 43 42 58 22 60 49 46 44 13 34 32 0 50 42 15 32 33 48 30 72 21 62 43 58 10 67 49 42 31 47 35 55 11 34 26 3 26 24 4 57 38 20 50 53 13 
10 54 78 57 27 7 55 64 21 4 19 9 22 63 30 18 54 32 67 45 66 54 43 34 43 31 40 40 4 33 22 44 24 9 47 34 39 30 57 23 12 7 39 17 20 50 0 16 53 56 34 19 37 54 30 51 20 33 43 56 54 53 35 72 23 35 49 17 31 48 63 28 52 46 65 51 20 54 45 
24 49 63 46 16 18 43 49 18 14 12 8 17 47 27 4 38 16 52 35 51 39 32 24 30 21 30 30 16 18 10 30 11 10 31 19 27 22 42 11 6 14 34 15 13 42 16 0 41 42 19 8 22 43 23 38 5 22 37 43 39 38 20 57 9 22 38 17 19 40 50 20 43 32 51 39 10 39 34 
61 26 36 66 27 49 62 32 35 52 35 46 33 39 29 38 33 34 26 11 33 31 11 54 47 23 14 14 54 27 45 43 44 49 32 35 51 24 49 45 47 47 23 37 34 15 53 41 0 19 27 46 23 64 25 53 41 52 21 57 38 30 25 33 33 48 5 38 23 14 14 26 12 48 24 8 47 41 9 
65 44 23 52 31 55 48 14 43 54 41 48 41 21 41 39 17 29 11 27 16 14 20 46 36 31 24 26 57 25 42 31 40 51 19 28 41 32 33 42 47 52 38 44 40 32 56 42 19 0 24 44 21 51 35 39 40 45 37 43 22 14 23 18 35 40 22 46 28 31 14 34 30 35 10 13 45 26 22 
42 43 45 44 12 33 40 31 25 32 20 26 23 31 28 17 22 8 34 25 33 22 18 28 24 16 19 20 34 2 20 21 18 28 16 10 26 18 32 20 25 30 30 24 20 33 34 19 27 24 0 22 5 41 21 31 17 26 32 36 25 21 3 39 12 23 26 27 11 31 33 18 33 26 33 23 22 26 22 
25 56 64 41 22 22 38 50 25 15 19 12 24 47 34 10 38 17 54 41 51 39 37 18 26 28 36 36 18 21 4 27 7 11 31 18 22 28 39 6 8 18 41 22 20 48 19 8 46 44 22 0 26 37 30 34 7 16 44 38 38 38 24 58 15 17 44 24 24 46 53 27 49 28 53 43 3 37 39 
45 41 42 46 13 35 42 30 25 35 22 28 24 31 27 20 21 12 31 22 31 21 15 32 27 15 16 17 37 5 24 24 22 31 16 13 30 17 33 24 28 32 28 26 21 30 37 22 23 21 5 26 0 43 20 34 20 30 29 39 25 20 3 37 15 26 22 28 10 28 29 18 29 28 30 19 26 27 18 
57 83 60 5 50 58 4 46 58 50 53 48 57 37 65 43 35 35 55 64 47 38 57 20 18 55 59 60 52 41 34 21 32 46 33 32 17 56 21 33 44 54 69 56 53 72 54 43 64 51 41 37 43 0 59 13 39 22 71 11 31 38 43 55 44 22 64 58 50 70 63 56 71 17 56 58 35 27 60 
38 27 57 63 11 26 59 47 11 30 13 25 10 49 8 20 40 26 45 16 48 39 17 44 43 6 13 12 32 20 30 41 30 29 35 28 44 4 52 31 27 24 12 14 12 21 30 23 25 35 21 30 20 59 0 51 25 42 15 56 44 38 20 52 17 40 21 14 11 19 37 4 23 45 43 26 31 46 17 
57 73 49 15 42 54 11 34 52 48 46 44 51 26 57 38 23 26 43 54 35 26 46 20 9 46 49 50 50 32 31 11 28 43 21 24 14 48 10 29 41 51 60 50 47 62 51 38 53 39 31 34 34 13 51 0 34 21 62 6 19 26 33 44 38 18 53 52 41 60 52 48 61 7 44 46 32 15 50 
27 51 60 42 16 22 39 46 21 17 15 12 20 44 29 6 35 13 49 36 48 35 31 21 25 22 30 31 20 16 7 26 7 13 28 15 23 23 38 7 10 18 36 19 16 43 20 5 41 40 17 7 20 39 25 34 0 19 38 38 35 34 18 54 9 18 38 21 19 41 48 22 44 28 48 38 8 35 34 
37 67 61 25 32 37 23 46 39 30 33 27 38 40 47 24 33 19 52 50 47 35 44 3 14 38 44 45 32 26 14 18 13 26 27 18 8 39 28 13 24 34 52 37 34 58 33 22 52 45 26 16 30 22 42 21 19 0 55 24 31 35 29 55 26 6 51 38 34 56 56 38 58 17 52 47 14 29 47 
50 13 56 74 23 37 70 50 23 43 26 39 22 55 13 34 47 38 46 11 52 45 18 57 55 17 15 13 45 31 44 52 44 42 44 40 56 16 61 45 40 37 4 26 25 10 43 37 21 37 32 44 29 71 15 62 38 55 0 67 51 44 29 53 30 52 17 26 22 9 34 18 13 56 43 25 45 54 16 
61 78 51 11 47 59 7 37 57 52 51 48 56 28 63 43 27 32 46 59 38 30 51 24 14 52 54 55 54 37 35 16 33 48 26 29 17 53 11 34 45 55 65 55 52 67 56 43 57 43 36 38 39 11 56 6 38 24 67 0 22 30 38 46 43 22 58 57 46 65 56 53 66 12 47 51 37 18 55 
62 61 31 32 36 55 28 16 48 52 44 46 47 10 51 38 6 24 25 42 17 9 34 32 19 39 38 39 54 26 35 15 32 47 10 22 26 41 13 34 44 52 51 48 43 49 54 39 38 22 25 38 25 31 44 19 35 31 51 22 0 9 26 26 35 27 39 50 34 48 35 41 48 18 26 31 38 5 38 
