4 1000 79 
12 661 12 849
8 407 8 676
6 614 6 874
29 577 29 812
20 788 20 1042
4 326 4 574
22 1078 22 1318
50 749 50 945
34 1067 34 1295
78 877 78 1110
55 457 55 655
35 598 35 794
41 372 41 609
54 443 54 652
47 313 47 515
40 496 40 676
25 1147 25 1350
60 971 60 1197
34 767 34 947
41 889 41 1094
72 1023 72 1253
48 827 48 1112
47 1116 47 1333
43 991 43 1213
30 548 30 747
41 1088 41 1278
45 1115 45 1328
30 679 30 921
67 425 67 627
67 606 67 811
65 681 65 918
17 536 17 748
78 963 78 1190
49 904 49 1203
36 768 36 1048
63 763 63 1006
8 1103 8 1400
49 659 49 913
28 1138 28 1391
38 588 38 809
17 429 17 654
53 575 53 761
64 1029 64 1244
54 318 54 575
49 478 49 696
66 1043 66 1280
10 526 10 723
10 1077 10 1370
26 692 26 930
70 553 70 758
45 875 45 1145
66 576 66 824
12 421 12 678
33 670 33 952
21 1191 21 1440
10 1003 10 1217
26 1051 26 1237
41 1085 41 1360
62 416 62 714
66 886 66 1124
64 671 64 902
14 651 14 890
49 523 49 747
24 499 24 692
29 421 29 611
78 1039 78 1281
49 625 49 892
55 555 55 740
52 543 52 726
7 807 7 1071
60 646 60 872
15 503 15 786
46 765 46 955
19 1006 19 1233
60 1060 60 1326
23 739 23 1038
24 958 24 1178
59 571 59 855
15 513 15 700
17 1021 17 1256
36 710 36 931
70 1143 70 1399
26 457 26 709
47 435 47 643
26 460 26 728
15 1187 15 1412
78 638 78 884
31 816 31 1081
9 482 9 733
38 617 38 824
60 795 60 1089
35 1056 35 1341
58 1164 58 1428
14 1128 14 1427
65 706 65 966
17 775 17 975
35 366 35 665
66 992 66 1191
45 1042 45 1274
38 772 38 973
35 351 35 586
32 440 32 620
44 868 44 1159
73 382 73 593
76 1023 76 1237
51 427 51 683
53 885 53 1088
41 785 41 967
75 1031 75 1278
7 485 7 704
5 766 5 1038
63 1023 63 1233
18 621 18 887
46 846 46 1068
68 664 68 867
21 674 21 874
33 795 33 999
19 354 19 610
41 739 41 1017
46 482 46 663
39 374 39 612
11 748 11 1033
39 482 39 736
46 925 46 1208
39 756 39 1021
9 1106 9 1342
61 900 61 1105
52 822 52 1011
45 1021 45 1225
48 659 48 888
77 662 77 866
68 644 68 844
18 1092 18 1349
49 1031 49 1316
7 1010 7 1190
73 1051 73 1236
51 626 51 920
5 648 5 894
76 673 76 902
75 528 75 815
63 1182 63 1389
43 421 43 667
24 577 24 873
28 943 28 1228
19 828 19 1062
44 848 44 1051
33 817 33 1000
60 981 60 1217
15 734 15 977
60 442 60 699
75 649 75 877
65 1186 65 1454
6 381 6 644
50 1063 50 1257
62 469 62 715
65 364 65 641
14 324 14 552
43 1108 43 1300
21 795 21 1018
24 318 24 548
51 1136 51 1326
41 964 41 1212
13 939 13 1165
51 321 51 601
55 700 55 985
45 795 45 1041
10 452 10 717
39 768 39 952
34 804 34 990
50 1198 50 1430
74 583 74 804
11 1096 11 1392
23 854 23 1079
55 716 55 949
70 1190 70 1429
75 1105 75 1355
48 1105 48 1394
51 711 51 995
18 423 18 657
17 672 17 968
55 582 55 837
67 1071 67 1321
9 717 9 952
17 711 17 913
66 752 66 945
9 1192 9 1457
27 554 27 778
49 1011 49 1288
62 1087 62 1326
55 919 55 1161
70 1094 70 1299
22 614 22 851
68 913 68 1126
20 659 20 872
48 1151 48 1365
63 588 63 827
62 315 62 535
51 657 51 933
73 940 73 1122
13 696 13 989
40 939 40 1225
67 417 67 660
29 948 29 1170
60 376 60 639
48 1079 48 1351
31 878 31 1118
44 718 44 935
57 566 57 840
20 834 20 1108
10 941 10 1161
26 768 26 1027
72 474 72 706
43 418 43 638
54 1058 54 1343
33 829 33 1094
8 561 8 821
67 835 67 1124
5 1192 5 1430
24 603 24 798
51 500 51 741
41 1090 41 1272
71 1186 71 1407
66 965 66 1250
15 998 15 1252
10 986 10 1214
76 944 76 1200
74 882 74 1112
68 549 68 733
74 1156 74 1429
35 672 35 852
71 383 71 583
45 451 45 671
52 413 52 626
72 434 72 692
76 404 76 697
57 745 57 1000
40 538 40 739
10 678 10 933
35 955 35 1157
52 701 52 905
77 1192 77 1395
44 684 44 972
4 621 4 889
32 852 32 1101
65 651 65 919
48 571 48 810
24 362 24 650
51 320 51 582
66 785 66 1076
60 724 60 962
4 724 4 965
48 1076 48 1312
12 720 12 987
71 1066 71 1288
19 1120 19 1363
4 859 4 1065
18 773 18 1005
9 1075 9 1287
56 685 56 960
61 1023 61 1214
74 687 74 919
69 809 69 1081
43 406 43 591
57 526 57 758
68 848 68 1085
41 831 41 1041
4 619 4 872
9 1047 9 1227
63 791 63 973
60 637 60 919
60 475 60 721
13 414 13 632
76 1087 76 1277
69 1118 69 1313
14 317 14 582
48 1186 48 1448
44 748 44 993
32 329 32 526
48 621 48 843
59 601 59 821
36 528 36 731
73 558 73 834
10 671 10 885
73 423 73 617
68 885 68 1113
44 931 44 1189
35 436 35 733
9 872 9 1065
12 343 12 604
15 996 15 1225
7 1008 7 1196
78 471 78 751
12 665 12 918
68 963 68 1224
16 1056 16 1286
60 332 60 618
40 849 40 1097
69 786 69 1055
74 976 74 1275
58 1029 58 1231
5 1012 5 1273
74 782 74 1075
48 605 48 862
33 906 33 1098
44 523 44 715
15 529 15 746
50 462 50 694
51 1048 51 1290
68 589 68 783
22 1061 22 1262
33 569 33 791
33 915 33 1108
18 599 18 812
23 779 23 976
9 478 9 710
20 676 20 947
8 762 8 990
73 1131 73 1342
50 955 50 1143
15 417 15 692
71 708 71 955
5 463 5 670
19 419 19 717
12 761 12 1057
59 337 59 622
68 952 68 1231
46 917 46 1120
59 477 59 703
4 924 4 1119
57 537 57 739
9 964 9 1182
73 453 73 698
22 639 22 920
40 653 40 888
12 921 12 1184
6 572 6 776
10 1080 10 1365
34 1159 34 1406
42 553 42 819
43 1001 43 1236
20 1003 20 1218
73 1162 73 1433
50 558 50 834
55 302 55 584
41 761 41 1005
59 360 59 612
54 809 54 1065
52 888 52 1151
18 1059 18 1282
50 517 50 811
49 983 49 1263
77 423 77 718
45 904 45 1194
11 1124 11 1339
55 765 55 1009
39 325 39 534
56 1163 56 1398
30 568 30 754
34 781 34 1017
67 765 67 1036
61 309 61 590
15 961 15 1228
58 410 58 617
55 337 55 579
63 568 63 807
78 976 78 1250
65 911 65 1107
77 416 77 600
26 838 26 1022
55 398 55 670
76 1125 76 1330
60 323 60 575
20 621 20 910
11 652 11 945
21 1148 21 1407
77 1087 77 1322
69 992 69 1261
19 1095 19 1300
15 417 15 653
41 940 41 1179
52 862 52 1152
38 487 38 782
25 315 25 556
27 516 27 702
15 379 15 596
11 955 11 1244
35 414 35 698
35 1071 35 1264
73 1136 73 1387
56 908 56 1110
76 920 76 1182
17 1061 17 1359
59 1192 59 1440
11 991 11 1243
38 379 38 608
14 942 14 1241
74 510 74 744
61 376 61 644
77 984 77 1180
37 1134 37 1415
48 1025 48 1215
43 620 43 909
69 768 69 965
11 1064 11 1314
64 712 64 907
36 845 36 1051
36 663 36 920
68 469 68 764
29 494 29 786
28 438 28 731
66 974 66 1166
52 549 52 791
29 541 29 821
58 337 58 603
48 654 48 889
14 410 14 649
26 812 26 1045
68 808 68 1032
5 524 5 730
75 310 75 577
44 1035 44 1277
26 1188 26 1398
62 1174 62 1385
65 300 65 522
25 961 25 1219
19 489 19 746
73 807 73 1024
69 1144 69 1398
46 305 46 575
57 1028 57 1306
44 922 44 1109
44 707 44 957
29 1189 29 1376
9 663 9 900
58 859 58 1104
43 728 43 943
16 1035 16 1308
11 942 11 1220
8 908 8 1125
35 908 35 1103
13 624 13 836
42 1011 42 1234
33 712 33 927
65 374 65 585
44 876 44 1073
55 464 55 690
43 811 43 1109
12 977 12 1165
30 1077 30 1371
53 1151 53 1343
69 597 69 796
40 1152 40 1435
28 977 28 1276
11 915 11 1123
10 576 10 776
47 702 47 959
22 1008 22 1212
11 717 11 916
59 857 59 1096
9 1066 9 1328
77 506 77 721
57 1077 57 1362
48 439 48 669
30 1178 30 1418
64 1005 64 1304
51 450 51 634
47 881 47 1067
70 1141 70 1358
58 438 58 646
62 722 62 938
32 454 32 637
7 452 7 734
0 61 86 61 59 57 71 55 46 55 56 31 64 27 56 56 56 66 41 38 11 40 49 67 30 70 64 31 55 67 70 47 47 55 32 54 33 62 72 57 53 35 61 51 19 66 63 83 38 48 71 14 58 67 66 53 48 33 26 56 57 55 43 43 38 57 42 46 55 60 59 61 58 14 53 65 45 61 47 
61 0 61 86 46 60 44 11 32 67 73 38 42 48 40 28 51 33 73 65 51 44 40 54 38 49 52 51 38 66 53 21 27 7 43 41 38 74 61 38 22 35 4 79 44 34 48 59 24 57 59 60 17 61 69 23 75 40 45 22 42 18 56 44 66 20 52 62 56 81 73 54 23 53 69 69 44 53 46 
86 61 0 61 28 36 19 54 44 45 49 58 24 60 32 38 32 29 64 60 77 47 38 20 59 17 23 57 33 31 17 52 45 59 55 33 55 44 20 31 45 54 58 62 71 28 24 4 62 43 19 76 46 26 35 44 60 54 61 43 30 47 47 44 60 44 46 49 35 55 46 28 41 73 48 36 42 27 40 
61 86 61 0 47 30 59 76 55 20 15 53 54 46 50 62 39 64 21 26 59 43 48 45 54 53 44 40 52 31 50 67 59 81 47 48 51 18 42 53 66 54 84 11 59 64 48 59 68 30 44 49 72 37 27 65 15 49 49 67 49 70 31 43 25 69 35 25 34 7 16 39 67 52 18 26 43 41 41 
59 46 28 47 0 17 15 36 19 27 33 31 9 33 6 19 9 18 42 36 50 20 11 11 32 12 8 30 9 22 13 30 22 42 28 7 28 32 18 8 25 27 43 43 44 18 6 25 38 20 16 49 29 17 25 24 40 27 34 25 4 29 23 17 36 27 21 26 14 40 32 10 24 46 30 25 14 9 13 
57 60 36 30 17 0 30 50 29 11 17 35 25 32 22 34 10 35 29 25 50 22 21 17 36 24 15 27 24 11 22 42 34 55 29 20 32 16 18 24 39 34 57 28 46 35 18 33 47 10 18 45 44 12 11 38 25 30 35 40 20 43 15 20 25 42 16 14 5 24 15 11 39 44 14 11 19 12 16 
71 44 19 59 15 30 0 37 27 40 45 42 8 46 16 20 22 12 56 50 62 33 23 15 43 8 16 44 17 30 12 34 28 42 40 19 39 43 21 15 27 38 41 57 55 11 13 16 44 34 18 62 29 24 34 26 54 39 46 25 15 30 37 30 51 26 35 40 27 52 44 20 23 58 43 35 28 19 27 
55 11 54 76 36 50 37 0 23 58 63 29 34 39 31 19 42 26 64 56 45 34 30 46 30 41 43 42 29 57 45 11 18 6 34 32 29 65 53 29 12 26 8 69 37 27 39 52 18 47 50 52 9 52 60 13 65 31 37 13 33 9 46 35 57 12 43 53 46 71 64 45 15 46 60 60 34 44 36 
46 32 44 55 19 29 27 23 0 36 41 16 21 22 14 13 22 21 43 35 36 13 10 29 17 28 26 23 12 38 30 13 6 27 16 13 13 44 36 14 12 11 30 48 29 22 23 41 20 26 34 39 19 34 39 12 44 14 22 15 16 17 25 13 36 17 21 31 26 50 42 26 16 33 38 40 12 25 15 
55 67 45 20 27 11 40 58 36 0 7 38 35 33 31 43 19 45 21 19 50 26 29 27 39 34 25 27 33 16 31 49 41 63 32 28 36 9 26 34 47 38 65 18 47 44 28 42 52 12 27 42 53 20 13 46 16 34 36 48 30 51 15 25 19 50 18 10 14 15 7 21 48 43 4 12 25 22 23 
56 73 49 15 33 17 45 63 41 7 0 42 40 36 36 48 25 50 19 19 52 31 34 32 43 39 31 30 38 20 37 54 46 68 36 34 40 8 30 39 52 42 70 14 50 50 34 47 57 17 32 43 58 25 16 52 12 37 39 53 35 57 19 30 19 55 22 13 20 9 5 26 53 45 4 15 30 27 28 
31 38 58 53 31 35 42 29 16 38 42 0 35 11 27 27 31 36 37 30 21 14 21 41 2 41 37 15 26 45 43 20 18 32 8 25 4 47 46 28 24 6 36 45 14 37 35 54 16 28 45 25 30 43 45 24 41 6 8 27 29 27 25 17 31 29 21 31 32 50 44 36 29 19 39 45 19 35 21 
64 42 24 54 9 25 8 34 21 35 40 35 0 39 9 16 17 12 50 44 55 26 16 13 36 8 12 37 10 27 12 30 23 40 33 12 33 39 20 8 24 31 40 51 49 11 8 21 39 28 17 55 26 21 31 22 48 32 40 22 8 27 31 24 44 24 28 34 21 48 39 16 20 52 38 31 21 15 20 
27 48 60 46 33 32 46 39 22 33 36 11 39 0 31 34 30 42 28 21 19 15 24 42 11 44 39 7 31 43 45 29 26 42 7 29 11 41 46 33 32 14 46 36 15 43 38 57 26 24 46 17 39 42 42 33 32 9 4 36 32 36 20 17 22 37 18 25 31 43 39 36 37 14 33 42 20 36 21 
56 40 32 50 6 22 16 31 14 31 36 27 9 31 0 14 13 15 44 37 47 18 8 17 28 15 14 29 3 27 17 24 17 36 25 4 24 36 23 4 20 23 38 46 40 15 10 28 33 22 21 47 24 22 30 19 42 24 31 20 3 24 24 15 37 22 21 29 18 44 36 15 19 43 33 30 13 14 13 
56 28 38 62 19 34 20 19 13 43 48 27 16 34 14 0 25 11 53 46 46 23 15 28 28 24 26 34 11 40 27 15 10 24 28 15 25 49 35 12 8 22 25 57 39 12 21 35 25 33 32 50 11 35 43 7 53 26 33 7 16 11 34 23 46 9 30 39 30 56 48 28 6 45 45 43 21 27 22 
56 51 32 39 9 10 22 42 22 19 25 31 17 30 13 25 0 26 35 29 48 18 13 13 32 18 10 26 15 17 17 34 26 47 26 11 28 25 17 15 31 28 49 35 43 26 11 29 41 13 16 45 36 13 19 30 32 26 32 31 11 35 16 15 30 33 15 19 6 33 24 6 30 43 22 19 13 6 11 
66 33 29 64 18 35 12 26 21 45 50 36 12 42 15 11 26 0 58 51 56 30 21 24 37 18 23 41 14 38 21 24 20 31 36 18 34 49 31 13 17 31 30 60 49 2 19 27 35 36 28 59 18 32 42 16 56 34 42 15 16 19 38 29 52 15 35 43 31 58 49 26 12 54 47 42 26 25 27 
41 73 64 21 42 29 56 64 43 21 19 37 50 28 44 53 35 58 0 9 40 31 39 45 37 51 43 23 45 36 50 54 48 67 31 41 36 26 46 46 54 40 71 10 41 58 45 61 53 23 46 29 61 40 33 54 8 34 32 57 43 59 21 31 8 59 24 17 31 21 23 38 57 33 18 32 33 39 32 
38 65 60 26 36 25 50 56 35 19 19 30 44 21 37 46 29 51 9 0 35 23 32 40 30 46 38 16 38 34 44 46 40 60 24 34 29 26 42 39 47 32 63 16 34 51 39 57 45 18 42 25 53 36 31 47 12 26 24 49 37 51 14 24 2 51 17 12 26 24 23 33 50 28 17 31 26 34 25 
11 51 77 59 50 50 62 45 36 50 52 21 55 19 47 46 48 56 40 35 0 32 40 59 20 61 56 24 46 60 62 36 37 45 23 45 24 58 64 48 42 25 50 49 9 57 54 74 28 42 63 14 48 60 60 43 46 24 17 46 48 45 37 34 36 47 35 41 48 58 55 53 48 8 49 59 37 53 39 
40 44 47 43 20 22 33 34 13 26 31 14 26 15 18 23 18 30 31 23 32 0 11 29 15 31 25 12 18 32 31 24 18 38 9 15 11 34 34 20 24 13 42 36 26 31 24 44 27 16 33 31 31 30 32 24 32 9 16 27 19 29 13 4 24 29 10 20 19 39 32 23 27 27 27 32 6 23 8 
49 40 38 48 11 21 23 30 10 29 34 21 16 24 8 15 13 21 39 32 40 11 0 21 22 22 18 22 8 29 23 22 14 35 18 6 18 36 28 10 19 17 37 42 34 21 16 35 29 19 26 40 25 25 31 18 38 17 25 20 9 24 19 9 32 22 16 25 17 42 34 17 20 36 31 31 7 17 8 
67 54 20 45 11 17 15 46 29 27 32 41 13 42 17 28 13 24 45 40 59 29 21 0 42 9 4 38 19 16 6 40 32 51 37 17 38 29 8 18 35 38 52 44 54 23 8 17 48 24 6 57 38 10 20 33 41 37 43 34 14 38 28 26 41 35 27 29 15 39 30 8 32 55 30 21 24 8 22 
30 38 59 54 32 36 43 30 17 39 43 2 36 11 28 28 32 37 37 30 20 15 22 42 0 43 38 15 27 46 44 20 19 32 8 27 5 47 48 29 24 7 37 45 13 38 36 56 16 29 46 24 31 44 46 25 41 7 8 28 30 28 25 18 31 29 22 31 33 50 45 37 30 18 39 46 20 36 22 
70 49 17 53 12 24 8 41 28 34 39 41 8 44 15 24 18 18 51 46 61 31 22 9 43 0 10 41 17 24 5 37 30 47 39 17 39 36 14 15 31 38 46 51 55 17 8 14 46 29 12 60 33 17 28 30 48 38 45 29 14 34 33 28 46 31 31 35 21 46 37 15 27 57 37 28 26 14 24 
64 52 23 44 8 15 16 43 26 25 31 37 12 39 14 26 10 23 43 38 56 25 18 4 38 10 0 34 16 16 8 37 29 49 34 14 34 28 11 15 32 34 49 42 50 22 5 20 45 21 9 54 36 10 20 31 39 33 40 31 12 36 25 23 38 33 24 27 13 38 29 6 30 51 28 20 20 5 18 
31 51 57 40 30 27 44 42 23 27 30 15 37 7 29 34 26 41 23 16 24 12 22 38 15 41 34 0 29 37 41 32 27 45 9 26 14 35 42 31 34 17 49 31 21 42 34 54 30 18 41 20 40 37 36 34 27 11 10 37 29 38 14 14 17 38 12 18 26 37 33 31 37 18 27 36 17 31 18 
55 38 33 52 9 24 17 29 12 33 38 26 10 31 3 11 15 14 45 38 46 18 8 19 27 17 16 29 0 30 19 22 14 34 25 5 23 39 26 3 17 22 35 48 39 14 12 30 31 24 23 47 22 25 32 16 44 23 31 17 5 21 25 16 39 19 22 30 20 46 38 17 16 43 35 33 13 16 14 
67 66 31 31 22 11 30 57 38 16 20 45 27 43 27 40 17 38 36 34 60 32 29 16 46 24 16 37 30 0 20 50 42 62 39 26 42 15 12 29 46 43 64 33 56 38 21 29 56 20 14 55 50 7 5 45 31 40 45 46 25 50 25 29 34 48 26 23 14 25 17 13 45 54 19 6 28 14 25 
70 53 17 50 13 22 12 45 30 31 37 43 12 45 17 27 17 21 50 44 62 31 23 6 44 5 8 41 19 20 0 40 32 50 40 19 40 33 11 18 34 39 50 49 56 21 8 13 49 28 8 60 37 14 24 33 46 39 46 33 15 37 32 29 45 34 31 34 20 43 34 13 31 57 35 25 26 12 24 
47 21 52 67 30 42 34 11 13 49 54 20 30 29 24 15 34 24 54 46 36 24 22 40 20 37 37 32 22 50 40 0 9 15 24 25 19 56 47 23 8 16 19 59 29 25 33 49 12 38 45 43 12 45 52 9 55 21 27 12 27 9 36 25 47 12 33 43 38 62 55 38 14 37 50 52 25 37 27 
47 27 45 59 22 34 28 18 6 41 46 18 23 26 17 10 26 20 48 40 37 18 14 32 19 30 29 27 14 42 32 9 0 22 20 17 16 48 39 16 8 13 25 53 30 21 26 42 18 31 37 42 14 37 44 8 49 18 25 11 19 12 30 18 41 12 26 36 30 54 47 30 12 36 43 44 17 29 19 
