4 500 79 
68 1129 68 1424
58 405 58 690
73 555 73 801
53 1029 53 1280
51 343 51 605
77 1167 77 1423
77 755 77 938
73 1025 73 1215
15 610 15 843
40 1128 40 1319
7 429 7 706
38 398 38 613
31 545 31 803
20 483 20 732
60 603 60 854
37 376 37 565
12 879 12 1065
62 940 62 1192
25 663 25 922
69 362 69 562
24 384 24 602
61 858 61 1052
74 756 74 939
60 718 60 912
41 377 41 609
76 628 76 863
38 493 38 688
34 399 34 593
26 466 26 753
64 798 64 1062
56 1120 56 1416
21 931 21 1145
57 638 57 884
60 1053 60 1236
75 598 75 872
65 684 65 936
74 406 74 681
36 800 36 1088
34 326 34 615
15 1082 15 1333
77 378 77 602
50 951 50 1185
51 995 51 1192
65 403 65 631
39 505 39 747
64 501 64 736
21 720 21 947
71 1011 71 1211
35 1084 35 1278
69 1125 69 1328
30 399 30 588
35 1020 35 1257
60 471 60 700
43 303 43 554
58 1094 58 1333
48 886 48 1096
4 936 4 1222
71 1061 71 1252
12 375 12 563
5 972 5 1255
64 697 64 899
62 489 62 734
10 842 10 1129
41 769 41 995
39 705 39 1004
10 930 10 1204
53 1162 53 1376
31 555 31 767
56 1031 56 1317
76 435 76 627
18 1129 18 1395
25 503 25 795
15 979 15 1202
49 313 49 583
15 329 15 523
17 670 17 917
14 990 14 1242
4 1069 4 1289
35 908 35 1161
5 332 5 553
45 717 45 900
38 982 38 1199
61 650 61 833
72 938 72 1225
72 833 72 1101
64 812 64 1031
77 494 77 697
21 703 21 994
52 430 52 696
9 716 9 1014
11 1019 11 1219
12 716 12 948
4 803 4 1041
78 992 78 1225
38 1167 38 1430
56 1009 56 1232
29 1019 29 1205
5 1173 5 1391
50 459 50 755
12 724 12 948
46 618 46 798
8 409 8 671
78 361 78 574
56 1128 56 1380
45 506 45 725
64 575 64 805
55 531 55 786
10 791 10 1021
62 792 62 1084
28 1162 28 1443
6 932 6 1113
46 337 46 553
30 970 30 1196
29 393 29 587
49 785 49 1053
26 797 26 1009
77 496 77 708
72 353 72 606
57 434 57 619
14 670 14 951
43 752 43 968
24 444 24 634
57 822 57 1119
33 1028 33 1307
43 452 43 657
60 1002 60 1272
61 685 61 911
60 1146 60 1370
14 1035 14 1265
26 1015 26 1291
39 626 39 845
71 931 71 1223
52 811 52 1084
58 889 58 1084
55 1039 55 1230
73 1172 73 1420
41 438 41 717
66 745 66 951
15 857 15 1121
40 840 40 1059
51 1059 51 1321
27 1028 27 1257
47 480 47 711
69 1005 69 1299
36 928 36 1138
32 730 32 957
32 707 32 955
11 1000 11 1246
13 822 13 1119
45 534 45 715
49 308 49 527
0 61 86 61 46 36 31 65 31 64 49 42 61 25 57 59 30 38 64 64 43 40 43 72 61 12 52 64 55 27 30 27 23 62 58 28 26 34 62 65 16 43 47 56 47 31 49 60 60 66 56 72 41 26 49 42 61 63 59 21 15 24 33 40 20 44 31 73 74 51 41 18 61 67 7 49 65 24 47 
61 0 61 86 20 46 67 50 40 36 34 31 66 57 11 67 39 55 51 69 20 28 43 48 52 55 43 22 40 46 47 57 57 49 82 41 36 46 24 60 62 50 41 64 74 43 74 81 84 48 47 52 34 41 35 22 39 33 68 44 57 46 54 61 63 20 55 64 64 29 24 55 74 52 59 64 47 52 46 
86 61 0 61 53 51 67 22 57 28 40 49 36 65 53 39 58 52 23 37 60 53 44 16 27 75 35 40 33 60 57 63 66 25 59 59 69 53 39 27 76 45 39 40 60 56 57 55 59 21 31 14 48 62 40 57 28 31 42 68 73 63 55 54 73 57 58 21 20 41 56 70 46 20 80 47 22 64 40 
61 86 61 0 68 42 31 47 51 60 53 56 27 39 76 24 52 33 45 26 71 60 43 56 41 53 46 72 50 47 44 38 41 46 5 52 64 43 69 37 46 37 46 25 15 48 15 7 3 50 44 53 53 54 52 67 54 62 22 56 48 50 36 27 42 69 37 41 42 59 65 47 16 47 55 23 49 44 42 
46 20 53 68 0 27 49 37 22 26 18 12 49 39 12 50 21 37 37 52 8 9 25 38 37 38 27 19 25 28 29 39 39 35 63 22 22 27 18 46 45 32 24 47 55 24 55 63 66 36 31 41 16 23 18 6 27 24 51 27 40 28 35 42 45 5 36 50 50 14 6 37 57 40 43 46 35 34 28 
36 46 51 42 27 0 24 29 11 32 17 16 29 17 37 29 13 10 28 32 30 19 8 37 25 26 17 37 20 11 8 16 18 26 38 13 26 4 34 31 27 9 13 25 29 8 29 38 40 31 20 37 13 15 17 26 27 31 29 20 23 14 9 16 25 28 11 38 39 22 24 20 34 32 31 21 29 14 12 
31 67 67 31 49 24 0 47 28 53 40 38 36 12 59 33 29 17 45 37 49 40 30 56 41 24 38 60 42 22 21 11 13 44 27 28 38 23 57 42 16 25 34 30 17 25 19 30 30 49 39 55 35 29 39 46 48 53 31 29 19 24 16 14 12 49 14 50 51 45 44 18 32 48 26 22 48 17 31 
65 50 22 47 37 29 47 0 36 17 22 30 21 44 41 24 38 31 2 23 44 34 23 11 7 54 14 31 14 39 36 42 45 4 44 39 50 32 28 12 55 24 19 23 42 35 40 41 45 4 10 9 29 42 21 40 12 19 26 47 52 42 34 34 52 41 37 14 14 24 39 49 32 3 59 29 4 43 19 
31 40 57 51 22 11 28 36 0 34 19 13 39 18 33 38 3 19 36 42 22 14 15 42 33 21 23 36 25 7 8 18 18 33 47 4 16 9 34 40 25 18 18 35 37 4 37 47 49 37 27 43 11 6 19 19 31 33 39 12 20 8 16 24 25 22 16 46 47 22 17 17 43 39 26 31 36 13 19 
64 36 28 60 26 32 53 17 34 0 17 24 36 47 26 38 35 37 18 38 33 27 25 13 21 54 17 15 13 39 38 46 48 16 57 37 44 34 13 28 57 29 20 36 53 35 51 55 58 14 18 17 25 39 17 31 7 4 40 45 53 42 39 42 56 30 42 29 29 15 30 50 46 18 59 40 14 44 23 
49 34 40 53 18 17 40 22 19 17 0 10 33 32 25 34 20 25 21 36 23 14 11 25 21 38 10 21 9 24 22 31 33 19 49 21 30 19 19 29 42 18 8 31 42 19 41 48 51 21 15 27 9 24 2 20 14 16 35 29 37 26 25 30 41 21 27 34 34 7 18 34 41 24 44 31 20 29 12 
42 31 49 56 12 16 38 30 13 24 10 0 39 29 22 39 13 25 30 42 16 5 14 34 29 32 18 24 17 19 19 29 30 27 52 15 21 16 22 36 37 20 14 36 44 14 44 52 54 30 22 36 4 17 10 13 22 22 40 22 32 20 24 31 37 14 25 42 43 10 11 29 46 33 37 35 28 25 17 
61 66 36 27 49 29 36 21 39 36 33 39 0 38 56 4 41 24 20 4 54 44 27 31 16 51 24 49 28 38 35 36 39 21 24 41 54 32 46 11 48 22 26 6 25 37 22 21 25 25 20 27 36 44 32 51 30 38 6 48 47 42 29 23 45 52 32 17 18 38 49 45 12 21 55 14 24 39 23 
25 57 65 39 39 17 12 44 18 47 32 29 38 0 50 36 19 15 43 40 39 31 24 52 39 15 33 52 36 12 12 3 3 41 36 18 28 15 49 42 12 21 28 32 25 16 26 38 38 46 35 52 26 18 32 36 43 47 35 18 11 13 11 16 10 38 7 50 51 37 34 9 37 46 19 25 44 7 27 
57 11 53 76 12 37 59 41 33 26 25 22 56 50 0 57 32 46 41 59 15 20 34 39 42 49 33 14 30 39 39 49 50 39 72 33 32 38 15 50 56 40 32 54 65 35 64 71 74 38 37 43 25 34 25 16 29 24 59 38 50 39 45 52 56 14 46 54 54 19 17 48 65 43 54 55 38 45 36 
59 67 39 24 50 29 33 24 38 38 34 39 4 36 57 0 40 23 23 5 55 44 27 34 19 49 25 51 29 37 34 33 37 23 21 41 54 31 48 14 46 21 27 4 22 36 19 18 22 27 22 30 37 43 33 51 32 40 3 47 45 41 27 21 42 52 30 20 21 39 49 43 9 24 53 12 27 38 23 
30 39 58 52 21 13 29 38 3 35 20 13 41 19 32 40 0 21 37 44 21 13 16 44 35 20 25 36 26 8 10 19 19 35 48 3 14 11 34 41 25 20 20 37 39 6 39 49 51 38 29 45 12 5 20 18 32 34 40 10 20 8 17 26 26 20 17 48 49 22 16 17 45 40 25 33 37 14 21 
38 55 52 33 37 10 17 31 19 37 25 25 24 15 46 23 21 0 30 27 39 29 14 40 26 28 21 45 26 16 13 13 16 28 29 21 34 11 42 29 26 9 19 19 20 16 20 29 31 33 23 39 22 23 24 36 32 38 22 26 24 19 6 7 23 38 9 36 37 30 34 22 26 33 32 13 32 16 15 
64 51 23 45 37 28 45 2 36 18 21 30 20 43 41 23 37 30 0 22 43 34 22 12 6 53 13 32 14 38 35 41 44 3 42 38 49 31 29 11 53 22 18 22 40 34 38 40 43 6 9 10 28 41 21 40 13 20 25 46 51 41 33 32 51 41 36 14 14 24 38 48 31 4 58 28 5 42 18 
64 69 37 26 52 32 37 23 42 38 36 42 4 40 59 5 44 27 22 0 57 46 30 32 19 54 27 51 30 41 38 38 42 23 23 44 57 35 49 12 50 25 29 8 25 39 23 20 24 27 23 28 39 47 35 54 33 40 7 51 49 45 32 25 47 55 34 17 18 41 52 47 10 22 58 16 26 42 26 
43 20 60 71 8 30 49 44 22 33 23 16 54 39 15 55 21 39 43 57 0 12 29 45 43 36 32 26 31 28 30 39 39 41 67 22 18 29 25 51 44 35 29 52 58 25 58 67 69 42 37 48 19 22 24 5 34 30 56 25 38 28 37 45 45 4 37 56 57 20 7 36 61 46 40 50 41 34 33 
40 28 53 60 9 19 40 34 14 27 14 5 44 31 20 44 13 29 34 46 12 0 18 37 33 31 22 25 21 20 20 30 31 31 56 15 18 19 23 41 37 24 18 40 47 16 47 56 58 34 27 40 8 16 14 8 26 25 45 21 32 20 26 34 37 10 28 47 47 13 6 29 50 37 36 39 32 26 22 
43 43 44 43 25 8 30 23 15 25 11 14 27 24 34 27 16 14 22 30 29 18 0 30 19 32 10 32 14 17 15 22 25 20 39 17 29 11 29 26 34 8 6 23 32 13 31 39 42 24 14 30 11 20 11 26 20 25 27 25 30 20 15 20 32 27 18 33 33 17 23 27 33 25 37 22 23 21 6 
72 48 16 56 38 37 56 11 42 13 25 34 31 52 39 34 44 40 12 32 45 37 30 0 17 61 21 27 18 46 44 51 54 13 53 45 54 40 25 21 63 32 25 33 52 42 50 51 54 8 18 6 34 48 25 42 13 16 36 53 59 49 43 43 61 42 46 20 19 26 41 56 41 11 66 39 9 50 27 
61 52 27 41 37 25 41 7 33 21 21 29 16 39 42 19 35 26 6 19 43 33 19 17 0 50 12 34 14 35 32 37 40 6 38 36 47 28 31 9 50 19 16 17 36 32 34 36 39 10 7 15 27 39 20 40 15 23 21 44 47 39 29 28 47 41 32 14 15 25 38 44 27 8 55 23 9 38 15 
12 55 75 53 38 26 24 54 21 54 38 32 51 15 49 49 20 28 53 54 36 31 32 61 50 0 42 55 44 16 19 17 14 51 50 19 20 23 53 55 10 33 37 46 39 21 40 52 52 55 45 62 31 17 38 34 51 53 49 12 6 13 23 30 13 37 20 62 63 41 33 7 52 56 6 39 54 13 36 
52 43 35 46 27 17 38 14 23 17 10 18 24 33 33 25 25 21 13 27 32 22 10 21 12 42 0 27 5 26 24 31 34 11 42 26 37 20 24 20 43 13 6 23 37 22 35 41 44 15 6 21 16 29 9 29 12 18 27 34 39 30 24 26 41 30 26 25 26 15 27 37 33 16 47 25 13 31 7 
64 22 40 72 19 37 60 31 36 15 21 24 49 52 14 51 36 45 32 51 26 25 32 27 34 55 27 0 23 42 41 51 53 30 68 38 41 39 4 42 60 38 28 48 62 37 61 67 70 28 30 31 27 39 22 25 20 13 52 44 55 43 45 50 60 23 47 44 44 16 25 52 59 33 60 51 28 48 32 
55 40 33 50 25 20 42 14 25 13 9 17 28 36 30 29 26 26 14 30 31 21 14 18 14 44 5 23 0 29 27 35 37 11 46 28 37 23 20 22 46 18 9 27 41 24 40 45 48 13 8 20 16 30 8 28 8 13 31 36 42 32 27 30 45 28 30 27 27 12 26 39 37 16 49 29 12 34 11 
27 46 60 47 28 11 22 39 7 39 24 19 38 12 39 37 8 16 38 41 28 20 17 46 35 16 26 42 29 0 4 12 12 36 43 7 19 8 39 40 19 18 21 34 33 6 33 44 45 40 30 46 16 8 23 25 35 38 37 11 15 5 11 21 19 28 11 47 48 27 23 12 41 41 22 28 39 7 21 
30 47 57 44 29 8 21 36 8 38 22 19 35 12 39 34 10 13 35 38 30 20 15 44 32 19 24 41 27 4 0 11 12 33 40 9 22 5 39 37 21 15 19 30 30 5 31 41 42 38 27 44 16 11 22 26 33 37 34 14 17 8 9 18 19 29 9 45 45 26 25 14 38 38 24 25 36 8 19 
27 57 63 38 39 16 11 42 18 46 31 29 36 3 49 33 19 13 41 38 39 30 22 51 37 17 31 51 35 12 11 0 5 39 34 18 29 14 48 40 14 20 27 30 24 16 25 36 36 44 33 50 26 19 31 36 41 46 33 19 13 14 9 14 11 39 6 48 49 36 34 11 35 44 21 23 43 8 25 
23 57 66 41 39 18 13 45 18 48 33 30 39 3 50 37 19 16 44 42 39 31 25 54 40 14 34 53 37 12 12 5 0 42 37 18 27 16 50 44 10 23 30 34 27 16 28 39 40 47 36 53 27 18 33 36 44 48 36 17 9 12 12 18 8 38 9 52 52 38 34 7 39 47 17 27 46 6 28 
62 49 25 46 35 26 44 4 33 16 19 27 21 41 39 23 35 28 3 23 41 31 20 13 6 51 11 30 11 36 33 39 42 0 43 36 47 29 27 13 52 21 16 22 40 32 38 40 44 6 7 12 26 39 18 38 11 18 25 44 49 39 32 31 49 38 35 16 17 22 36 46 31 6 56 27 5 40 16 
58 82 59 5 63 38 27 44 47 57 49 52 24 36 72 21 48 29 42 23 67 56 39 53 38 50 42 68 46 43 40 34 37 43 0 48 60 39 65 34 43 33 42 22 12 43 11 5 4 47 40 50 49 50 48 63 51 58 19 52 45 46 32 23 39 65 33 39 40 55 61 44 14 44 52 19 46 40 38 
28 41 59 52 22 13 28 39 4 37 21 15 41 18 33 41 3 21 38 44 22 15 17 45 36 19 26 38 28 7 9 18 18 36 48 0 14 11 35 42 24 21 21 37 38 6 39 49 50 40 30 46 13 4 21 19 34 35 41 9 18 7 17 26 24 22 16 49 50 24 18 16 45 41 24 33 38 12 22 
26 36 69 64 22 26 38 50 16 44 30 21 54 28 32 54 14 34 49 57 18 18 29 54 47 20 37 41 37 19 22 29 27 47 60 14 0 24 39 54 29 34 32 50 50 19 51 62 63 50 41 56 22 12 30 17 42 42 54 11 23 16 29 38 31 19 28 61 61 30 17 22 58 52 24 46 48 22 34 
34 46 53 43 27 4 23 32 9 34 19 16 32 15 38 31 11 11 31 35 29 19 11 40 28 23 20 39 23 8 5 14 16 29 39 11 24 0 36 33 24 11 15 28 30 6 30 39 41 34 23 40 13 13 19 26 30 33 31 17 21 11 8 17 23 28 10 41 41 23 24 18 36 34 28 23 32 12 15 
62 24 39 69 18 34 57 28 34 13 19 22 46 49 15 48 34 42 29 49 25 23 29 25 31 53 24 4 20 39 39 48 50 27 65 35 39 36 0 39 58 35 25 46 60 35 58 64 67 26 27 29 24 37 19 23 17 10 50 42 53 41 42 47 57 22 44 41 41 13 23 50 56 30 58 48 25 45 29 
65 60 27 37 46 31 42 12 40 28 29 36 11 42 50 14 41 29 11 12 51 41 26 21 9 55 20 42 22 40 37 40 44 13 34 42 54 33 39 0 53 23 24 14 34 38 32 31 35 16 15 17 34 45 28 48 23 30 16 50 51 44 33 29 50 49 36 9 10 33 46 49 21 11 59 22 16 43 21 
16 62 76 46 45 27 16 55 25 57 42 37 48 12 56 46 25 26 53 50 44 37 34 63 50 10 43 60 46 19 21 14 10 52 43 24 29 24 58 53 0 32 39 43 32 24 34 45 45 56 45 62 35 23 41 41 53 56 45 20 7 18 21 26 5 44 18 61 62 46 40 9 47 56 10 35 55 14 37 
43 50 45 37 32 9 25 24 18 29 18 20 22 21 40 21 20 9 22 25 35 24 8 32 19 33 13 38 18 18 15 20 23 21 33 21 34 11 35 23 32 0 11 18 26 16 25 32 35 25 15 32 17 23 17 32 24 30 22 28 29 22 12 14 30 33 15 31 31 23 30 27 27 25 37 15 24 21 7 
47 41 39 46 24 13 34 19 18 20 8 14 26 28 32 27 20 19 18 29 29 18 6 25 16 37 6 28 9 21 19 27 30 16 42 21 32 15 25 24 39 11 0 24 36 17 34 41 44 20 10 26 12 24 7 26 15 20 28 29 35 25 20 24 37 27 23 30 30 14 24 32 34 21 42 24 18 26 5 
56 64 40 25 47 25 30 23 35 36 31 36 6 32 54 4 37 19 22 8 52 40 23 33 17 46 23 48 27 34 30 30 34 22 22 37 50 28 46 14 43 18 24 0 21 32 18 19 23 26 20 30 33 40 30 48 31 38 5 44 42 37 24 18 39 49 27 21 22 36 46 40 11 23 50 9 25 34 20 
47 74 60 15 55 29 17 42 37 53 42 44 25 25 65 22 39 20 40 25 58 47 32 52 36 39 37 62 41 33 30 24 27 40 12 38 50 30 60 34 32 26 36 21 0 34 3 14 14 45 36 49 41 40 42 55 47 53 20 42 34 35 23 14 28 57 23 41 42 48 52 33 18 42 41 14 44 30 31 
31 43 56 48 24 8 25 35 4 35 19 14 37 16 35 36 6 16 34 39 25 16 13 42 32 21 22 37 24 6 5 16 16 32 43 6 19 6 35 38 24 16 17 32 34 0 34 44 46 36 26 42 12 8 19 22 31 34 36 13 19 8 12 21 23 24 13 45 45 23 20 16 40 37 26 28 35 11 18 
49 74 57 15 55 29 19 40 37 51 41 44 22 26 64 19 39 20 38 23 58 47 31 50 34 40 35 61 40 33 31 25 28 38 11 39 51 30 58 32 34 25 34 18 3 34 0 12 13 43 34 47 40 40 41 54 45 52 17 42 36 36 23 14 30 56 24 38 39 47 52 34 16 40 43 12 42 31 30 
60 81 55 7 63 38 30 41 47 55 48 52 21 38 71 18 49 29 40 20 67 56 39 51 36 52 41 67 45 44 41 36 39 40 5 49 62 39 64 31 45 32 41 19 14 44 12 0 5 44 38 47 49 51 47 63 49 56 16 53 47 47 33 24 41 65 34 36 37 54 61 46 10 41 54 18 44 42 37 
60 84 59 3 66 40 30 45 49 58 51 54 25 38 74 22 51 31 43 24 69 58 42 54 39 52 44 70 48 45 42 36 40 44 4 50 63 41 67 35 45 35 44 23 14 46 13 5 0 48 42 51 51 52 50 65 52 60 20 54 47 48 35 26 41 67 36 40 41 57 63 46 14 45 54 21 47 43 40 
66 48 21 50 36 31 49 4 37 14 21 30 25 46 38 27 38 33 6 27 42 34 24 8 10 55 15 28 13 40 38 44 47 6 47 40 50 34 26 16 56 25 20 26 45 36 43 44 48 0 12 8 29 42 21 39 10 16 29 48 53 43 36 36 54 39 39 17 17 23 38 50 35 6 60 32 2 44 20 
56 47 31 44 31 20 39 10 27 18 15 22 20 35 37 22 29 23 9 23 37 27 14 18 7 45 6 30 8 30 27 33 36 7 40 30 41 23 27 15 45 15 10 20 36 26 34 38 42 12 0 18 21 33 14 34 12 19 24 38 42 33 25 26 43 34 29 21 21 19 32 40 30 12 50 23 10 34 9 
72 52 14 53 41 37 55 9 43 17 27 36 27 52 43 30 45 39 10 28 48 40 30 6 15 62 21 31 20 46 44 50 53 12 50 46 56 40 29 17 62 32 26 30 49 42 47 47 51 8 18 0 35 49 27 45 15 20 32 54 59 50 42 41 60 45 45 15 15 29 44 57 38 8 67 36 9 51 26 
41 34 48 53 16 13 35 29 11 25 9 4 36 26 25 37 12 22 28 39 19 8 11 34 27 31 16 27 16 16 16 26 27 26 49 13 22 13 24 34 35 17 12 33 41 12 40 49 51 29 21 35 0 15 9 16 22 23 37 21 30 18 21 28 34 17 22 40 41 12 13 27 43 31 36 32 28 22 15 
26 41 62 54 23 15 29 42 6 39 24 17 44 18 34 43 5 23 41 47 22 16 20 48 39 17 29 39 30 8 11 19 18 39 50 4 12 13 37 45 23 23 24 40 40 8 40 51 52 42 33 49 15 0 24 20 36 38 43 7 17 6 19 28 23 22 18 52 52 26 18 15 48 44 22 35 41 13 25 
49 35 40 52 18 17 39 21 19 17 2 10 32 32 25 33 20 24 21 35 24 14 11 25 20 38 9 22 8 23 22 31 33 18 48 21 30 19 19 28 41 17 7 30 42 19 41 47 50 21 14 27 9 24 0 21 13 16 34 29 37 26 24 29 40 21 27 33 34 7 19 34 40 23 44 31 19 29 12 
42 22 57 67 6 26 46 40 19 31 20 13 51 36 16 51 18 36 40 54 5 8 26 42 40 34 29 25 28 25 26 36 36 38 63 19 17 26 23 48 41 32 26 48 55 22 54 63 65 39 34 45 16 20 21 0 31 28 52 23 36 25 33 41 42 3 34 53 53 18 3 33 58 43 39 46 38 31 29 
61 39 28 54 27 27 48 12 31 7 14 22 30 43 29 32 32 32 13 33 34 26 20 13 15 51 12 20 8 35 33 41 44 11 51 34 42 30 17 23 53 24 15 31 47 31 45 49 52 10 12 15 22 36 13 31 0 8 34 42 49 38 34 36 51 31 37 26 25 14 29 46 40 14 56 34 9 40 18 
63 33 31 62 24 31 53 19 33 4 16 22 38 47 24 40 34 38 20 40 30 25 25 16 23 53 18 13 13 38 37 46 48 18 58 35 42 33 10 30 56 30 20 38 53 34 52 56 60 16 19 20 23 38 16 28 8 0 42 43 52 41 39 42 55 28 41 32 32 13 27 49 48 21 58 41 16 44 23 
59 68 42 22 51 29 31 26 39 40 35 40 6 35 59 3 40 22 25 7 56 45 27 36 21 49 27 52 31 37 34 33 36 25 19 41 54 31 50 16 45 22 28 5 20 36 17 16 20 29 24 32 37 43 34 52 34 42 0 47 44 40 27 19 41 53 29 22 23 40 50 42 7 26 52 11 29 37 24 
21 44 68 56 27 20 29 47 12 45 29 22 48 18 38 47 10 26 46 51 25 21 25 53 44 12 34 44 36 11 14 19 17 44 52 9 11 17 42 50 20 28 29 44 42 13 42 53 54 48 38 54 21 7 29 23 42 43 47 0 14 7 21 30 21 25 20 57 57 31 22 12 51 49 17 38 46 13 30 
