4 1000 79 
39 478 58 522
18 767 5 794
13 1003 6 1019
9 900 8 961
16 1021 20 1058
34 962 52 1007
55 447 78 490
65 1030 67 1085
52 1076 14 1138
30 960 34 1000
37 422 23 471
32 1066 74 1140
48 1047 26 1122
69 486 4 539
35 454 33 518
4 874 15 945
15 559 20 649
51 632 12 698
9 443 43 530
49 719 20 753
41 851 28 928
40 538 66 585
70 707 53 772
8 1004 6 1085
21 910 51 968
75 1014 57 1067
67 802 66 884
19 645 57 682
37 915 19 977
41 566 62 632
72 649 60 703
6 1020 76 1097
48 451 74 523
60 453 42 491
75 518 29 550
67 478 70 550
36 831 76 878
42 865 29 909
49 821 15 875
48 701 11 782
47 1047 41 1096
34 1077 14 1152
53 966 39 991
28 622 57 662
7 575 17 636
21 1047 42 1111
77 795 22 836
29 1006 46 1072
47 1064 43 1108
9 808 49 869
6 1018 61 1061
14 601 74 668
17 531 42 616
7 1053 37 1122
30 454 65 498
28 1060 63 1108
24 1064 49 1082
53 1074 6 1116
39 802 40 875
13 883 32 959
38 442 69 501
33 550 14 609
28 971 20 1060
61 734 60 761
16 725 61 806
8 469 6 533
21 1053 39 1100
72 578 78 631
4 455 26 494
12 824 62 842
11 424 24 463
29 648 5 696
49 540 15 583
32 548 9 578
27 700 61 757
23 1013 10 1062
78 528 33 546
26 765 22 837
68 670 48 723
26 657 76 707
9 1053 14 1097
18 919 14 978
12 428 29 472
44 915 15 989
52 836 74 865
35 816 64 885
50 890 6 937
54 437 33 471
52 999 7 1082
37 987 19 1073
5 881 16 956
36 1075 38 1113
45 1063 21 1137
38 866 69 912
21 861 68 917
59 872 75 923
54 1078 4 1128
45 461 30 539
76 719 38 770
69 554 78 632
54 437 29 477
27 1065 16 1116
8 422 6 504
72 552 22 581
18 841 38 907
43 773 27 846
31 477 57 527
22 654 56 680
37 1045 58 1092
59 508 30 566
25 766 75 826
39 759 16 823
47 577 76 647
15 1068 52 1143
60 595 36 622
11 628 75 705
10 690 59 743
76 552 67 644
9 903 25 936
72 667 52 733
43 515 17 556
22 1064 31 1126
6 444 58 486
25 824 70 917
44 841 21 908
70 1076 66 1150
8 645 78 674
53 1075 31 1089
24 569 78 627
54 896 31 934
20 1024 60 1084
51 795 27 814
10 521 55 555
24 1051 4 1087
52 471 17 517
71 584 12 630
77 593 22 618
50 755 7 832
48 766 41 807
7 763 62 811
61 780 15 878
27 953 56 995
77 1046 33 1113
41 848 38 908
42 759 13 830
54 544 21 627
44 830 53 860
42 902 45 932
56 443 45 511
68 453 45 474
31 996 10 1057
30 824 67 835
45 894 68 931
70 479 10 549
44 431 57 500
20 924 55 951
50 434 16 462
55 696 52 750
13 433 22 481
71 790 46 819
63 650 27 701
13 584 11 649
30 441 53 501
39 873 52 925
29 1023 41 1047
29 963 23 1015
35 1025 49 1080
27 951 68 996
31 955 60 1002
31 1078 23 1123
49 623 28 697
28 691 70 754
51 570 56 612
72 468 38 514
50 519 6 579
8 957 9 995
6 700 64 752
61 901 66 961
66 817 63 869
8 683 18 774
14 451 62 526
17 568 68 641
73 670 27 730
17 973 70 1030
49 1044 39 1085
73 592 4 648
48 467 54 513
66 444 62 485
67 1005 43 1053
71 473 74 533
20 435 26 506
65 513 38 546
37 1015 49 1082
7 570 63 661
57 435 74 472
26 425 19 483
39 1079 30 1145
11 1045 58 1116
26 727 22 789
13 477 56 509
74 840 40 906
25 739 69 773
8 829 10 864
28 631 56 693
28 778 67 812
71 748 26 805
20 968 31 994
47 602 65 648
63 811 57 860
74 423 70 471
52 578 49 618
61 868 7 965
45 729 41 791
27 445 78 506
52 801 54 887
57 589 67 634
30 868 5 920
66 434 76 489
69 663 5 684
65 924 13 990
46 522 16 582
26 652 11 703
27 816 50 847
12 927 18 976
77 729 13 774
37 645 8 673
58 1058 57 1110
19 882 33 963
64 1027 48 1118
25 516 64 570
15 924 60 1015
34 696 16 758
25 968 13 1006
58 931 14 1007
24 560 36 620
28 617 15 708
35 1027 23 1059
58 792 47 829
53 641 39 681
5 563 75 608
14 1077 48 1132
31 799 30 843
66 1069 22 1121
8 435 11 524
42 669 24 732
52 1071 17 1110
61 553 23 617
33 1069 71 1109
64 610 38 671
21 420 22 481
58 639 57 697
34 965 4 1017
28 670 69 738
7 711 8 770
62 442 20 500
21 552 56 606
61 868 35 914
30 649 69 705
26 811 58 842
67 1073 6 1114
73 956 20 1044
15 813 46 908
56 1072 25 1117
53 1064 20 1111
15 872 23 929
7 1124 7 1391
41 875 41 1131
30 690 30 906
53 576 53 874
71 781 71 994
50 534 50 790
56 650 56 909
20 660 20 859
25 484 25 769
73 315 73 577
43 337 43 586
66 495 66 682
57 316 57 606
46 663 46 879
53 915 53 1125
46 501 46 681
10 759 10 1013
65 451 65 718
36 864 36 1116
7 984 7 1169
44 466 44 650
72 672 72 964
8 836 8 1049
56 952 56 1228
49 918 49 1117
78 492 78 672
13 1077 13 1297
75 969 75 1194
67 1083 67 1292
21 473 21 689
7 1087 7 1307
42 834 42 1058
16 889 16 1096
25 592 25 814
22 973 22 1235
22 620 22 873
60 842 60 1096
47 1130 47 1405
68 849 68 1107
50 896 50 1127
7 992 7 1251
69 1167 69 1416
52 773 52 1039
9 358 9 587
29 737 29 940
14 813 14 1019
10 1074 10 1325
16 355 16 632
20 1135 20 1340
39 640 39 918
8 1121 8 1362
19 523 19 754
41 390 41 596
54 989 54 1215
26 357 26 546
64 564 64 763
47 632 47 824
74 584 74 874
70 400 70 686
34 982 34 1167
31 861 31 1076
34 519 34 701
77 761 77 995
47 1176 47 1421
34 434 34 659
21 1036 21 1255
32 1100 32 1300
24 764 24 998
37 1196 37 1468
57 379 57 563
59 437 59 728
65 603 65 819
64 697 64 975
23 342 23 620
57 579 57 872
30 952 30 1229
24 601 24 830
15 671 15 950
73 1161 73 1430
43 1151 43 1377
14 636 14 821
61 564 61 788
33 636 33 930
63 966 63 1165
30 705 30 925
72 497 72 705
25 815 25 1062
61 793 61 1082
18 455 18 684
20 706 20 932
39 508 39 797
36 808 36 997
48 1144 48 1436
46 543 46 813
27 1108 27 1348
75 525 75 761
40 1002 40 1288
51 862 51 1073
48 889 48 1177
77 975 77 1190
4 302 4 486
78 1052 78 1301
34 421 34 688
37 525 37 778
20 1152 20 1379
45 821 45 1079
75 415 75 637
62 328 62 544
36 306 36 574
58 663 58 864
77 499 77 696
18 594 18 777
49 1086 49 1380
29 826 29 1068
19 523 19 756
78 871 78 1115
40 514 40 695
33 350 33 574
71 916 71 1161
65 995 65 1177
54 654 54 935
17 821 17 1091
28 879 28 1086
18 813 18 1086
73 868 73 1120
40 1031 40 1219
34 596 34 781
51 415 51 617
11 1009 11 1202
37 964 37 1199
42 977 42 1173
35 977 35 1248
39 761 39 971
43 958 43 1161
76 825 76 1095
36 990 36 1226
30 1154 30 1391
6 936 6 1225
22 1145 22 1386
10 747 10 1012
75 565 75 857
13 427 13 617
42 852 42 1123
62 898 62 1177
34 1092 34 1370
24 687 24 969
61 567 61 828
37 322 37 516
61 1085 61 1316
62 498 62 770
40 847 40 1082
31 918 31 1135
41 1105 41 1321
50 786 50 1052
20 366 20 652
42 1184 42 1377
24 586 24 781
52 1177 52 1429
46 365 46 560
6 569 6 793
44 946 44 1160
42 739 42 1017
48 1096 48 1319
4 731 4 946
69 816 69 1114
71 867 71 1054
15 550 15 774
32 1118 32 1397
45 517 45 701
16 542 16 748
15 508 15 806
5 428 5 704
53 765 53 1006
21 1090 21 1334
4 888 4 1175
34 952 34 1199
50 1160 50 1376
32 1139 32 1423
17 508 17 802
67 474 67 656
70 603 70 791
48 676 48 910
34 1112 34 1351
59 1046 59 1317
18 840 18 1071
74 713 74 964
5 977 5 1265
75 418 75 716
7 646 7 859
62 500 62 718
58 1060 58 1299
32 350 32 635
18 471 18 673
28 810 28 1099
57 550 57 804
43 700 43 901
35 1016 35 1236
19 413 19 648
12 1134 12 1418
68 697 68 916
54 1031 54 1248
45 992 45 1182
42 910 42 1091
73 787 73 1080
10 851 10 1050
5 1112 5 1302
49 1132 49 1316
37 835 37 1078
47 445 47 706
75 861 75 1128
69 1097 69 1290
65 771 65 1046
25 1024 25 1298
46 912 46 1100
45 659 45 933
38 622 38 890
44 911 44 1096
28 633 28 862
23 948 23 1167
29 797 29 1012
21 1011 21 1224
65 948 65 1167
25 832 25 1036
70 519 70 746
51 787 51 1083
64 1127 64 1367
54 394 54 581
77 964 77 1255
12 316 12 552
75 998 75 1231
40 332 40 546
55 1170 55 1366
18 938 18 1166
52 662 52 882
77 569 77 776
15 625 15 810
53 750 53 1023
4 869 4 1116
5 1187 5 1386
70 413 70 684
29 515 29 726
28 454 28 658
11 1196 11 1468
45 714 45 967
7 651 7 942
41 526 41 710
37 649 37 900
54 736 54 1011
77 522 77 716
8 1011 8 1310
40 682 40 957
8 1173 8 1410
53 810 53 1051
32 325 32 526
56 445 56 665
42 1065 42 1313
19 858 19 1055
50 507 50 737
28 510 28 762
77 1072 77 1313
46 573 46 771
14 1128 14 1343
74 381 74 625
10 451 10 664
58 1052 58 1295
35 999 35 1212
4 393 4 611
65 829 65 1040
33 448 33 653
62 517 62 730
11 1150 11 1413
16 609 16 848
44 442 44 624
18 710 18 968
55 451 55 652
35 786 35 994
55 825 55 1029
70 879 70 1131
25 577 25 853
7 1103 7 1305
27 873 27 1072
40 443 40 700
12 628 12 902
40 897 40 1143
36 854 36 1066
74 663 74 920
53 551 53 739
54 866 54 1152
44 508 44 728
36 1081 36 1344
76 868 76 1159
27 848 27 1037
6 791 6 1028
39 826 39 1093
37 747 37 1003
35 1034 35 1333
36 899 36 1127
24 876 24 1080
25 308 25 552
16 948 16 1155
69 837 69 1074
62 576 62 771
11 915 11 1192
48 1127 48 1389
29 1166 29 1414
74 384 74 666
63 823 63 1118
51 684 51 957
17 941 17 1230
67 417 67 628
76 627 76 893
58 370 58 613
63 1096 63 1363
50 712 50 1004
75 686 75 971
4 769 4 953
29 383 29 672
44 1139 44 1346
56 875 56 1058
35 1171 35 1428
18 1157 18 1399
28 307 28 531
16 705 16 887
43 882 43 1167
73 553 73 776
8 948 8 1188
72 313 72 600
65 657 65 875
56 633 56 884
65 941 65 1219
72 708 72 972
11 669 11 919
48 470 48 765
16 659 16 855
29 648 29 917
75 646 75 927
69 395 69 595
37 333 37 613
61 675 61 936
12 719 12 954
50 1111 50 1365
58 882 58 1146
66 880 66 1121
66 1198 66 1457
37 863 37 1114
58 883 58 1067
69 724 69 981
37 1154 37 1376
23 799 23 1044
53 636 53 892
33 360 33 586
59 796 59 1067
8 689 8 987
76 646 76 835
17 728 17 984
34 384 34 636
14 619 14 905
71 423 71 608
25 567 25 747
62 338 62 576
72 1005 72 1256
12 1189 12 1468
54 523 54 798
5 368 5 599
10 734 10 947
65 381 65 587
25 841 25 1123
29 872 29 1092
38 497 38 712
39 693 39 907
74 1057 74 1355
17 799 17 1017
11 461 11 708
68 997 68 1278
16 603 16 863
15 428 15 698
70 1110 70 1376
38 808 38 1096
11 446 11 671
38 1131 38 1408
15 551 15 788
17 793 17 1039
32 335 32 600
60 953 60 1227
71 876 71 1084
68 1153 68 1402
59 686 59 883
42 906 42 1105
21 486 21 710
6 1033 6 1237
48 922 48 1110
74 1110 74 1353
53 1174 53 1454
60 541 60 767
48 451 48 714
16 1166 16 1456
54 490 54 742
49 873 49 1085
39 884 39 1109
35 731 35 942
59 456 59 715
72 511 72 778
49 1087 49 1302
26 301 26 576
41 792 41 992
74 366 74 551
38 700 38 972
36 914 36 1201
16 946 16 1167
48 1146 48 1387
50 575 50 800
42 476 42 675
61 990 61 1217
4 756 4 946
6 1126 6 1389
78 953 78 1200
53 850 53 1091
28 889 28 1122
36 924 36 1158
68 331 68 539
67 882 67 1073
41 492 41 688
49 1060 49 1279
38 862 38 1098
54 1042 54 1329
15 1129 15 1412
46 800 46 1097
20 1194 20 1457
50 718 50 998
5 626 5 836
36 575 36 781
77 608 77 841
74 872 74 1064
70 636 70 901
50 842 50 1139
40 968 40 1169
17 599 17 844
71 325 71 528
55 896 55 1176
53 405 53 673
14 789 14 1059
14 826 14 1064
26 1124 26 1361
6 1154 6 1364
42 1041 42 1301
33 764 33 1009
41 1107 41 1324
32 322 32 532
42 1107 42 1371
74 1042 74 1314
47 732 47 917
20 895 20 1100
6 370 6 650
38 686 38 867
9 512 9 740
32 944 32 1159
51 824 51 1035
72 1140 72 1387
43 420 43 690
76 997 76 1256
23 789 23 1066
6 453 6 641
62 1185 62 1478
15 759 15 1019
16 345 16 642
61 955 61 1175
73 754 73 951
23 493 23 677
74 1104 74 1345
71 1187 71 1392
5 557 5 838
33 389 33 596
78 676 78 912
25 655 25 851
75 1081 75 1346
68 353 68 563
20 515 20 799
20 734 20 987
73 941 73 1216
51 1043 51 1314
77 603 77 868
4 863 4 1162
24 1054 24 1334
30 959 30 1176
48 1078 48 1285
12 1033 12 1331
71 523 71 735
35 1041 35 1231
33 339 33 556
17 1167 17 1417
32 349 32 582
56 814 56 1047
23 944 23 1159
51 843 51 1137
56 622 56 863
30 968 30 1166
12 1131 12 1325
24 945 24 1146
53 978 53 1159
46 1083 46 1343
31 379 31 573
28 782 28 1024
50 1025 50 1280
57 774 57 979
37 883 37 1116
31 619 31 873
64 634 64 843
12 1031 12 1288
54 546 54 793
20 428 20 655
32 741 32 981
49 431 49 616
76 626 76 883
41 421 41 626
11 596 11 781
33 1070 33 1319
64 799 64 1031
26 496 26 705
12 635 12 906
64 564 64 841
6 1153 6 1348
53 374 53 597
13 1196 13 1434
66 905 66 1102
44 526 44 784
56 957 56 1225
50 499 50 681
56 531 56 735
30 626 30 882
48 402 48 598
4 308 4 587
22 454 22 736
26 761 26 995
36 408 36 686
10 832 10 1014
21 1092 21 1373
73 1055 73 1320
16 936 16 1193
56 418 56 700
45 1050 45 1287
62 442 62 699
52 592 52 876
20 1146 20 1327
45 464 45 678
33 1173 33 1409
35 816 35 1043
29 1056 29 1242
38 1033 38 1273
53 357 53 596
37 912 37 1197
48 619 48 875
23 859 23 1141
71 809 71 1025
70 664 70 866
74 369 74 626
50 319 50 618
37 711 37 1001
52 657 52 851
38 1195 38 1413
8 1176 8 1377
76 1071 76 1293
15 402 15 610
10 554 10 752
8 563 8 824
59 477 59 756
19 420 19 665
9 904 9 1137
9 446 9 727
9 526 9 766
24 406 24 606
48 706 48 928
42 382 42 623
29 884 29 1129
77 1188 77 1422
46 756 46 1018
23 1100 23 1380
52 826 52 1007
40 723 40 1019
55 579 55 810
51 847 51 1065
35 999 35 1263
64 1083 64 1341
15 1027 15 1215
12 329 12 568
16 547 16 757
12 462 12 702
32 979 32 1177
56 1139 56 1323
44 1057 44 1243
32 741 32 937
8 470 8 741
38 1035 38 1278
63 372 63 580
75 688 75 954
37 889 37 1096
23 717 23 1014
53 376 53 603
54 478 54 688
7 1175 7 1444
9 922 9 1153
0 61 86 61 28 50 34 60 69 67 75 14 37 31 57 60 65 29 39 39 68 34 55 42 44 47 46 55 25 51 21 56 62 64 46 33 51 75 53 55 60 62 60 36 65 70 45 57 78 46 65 65 18 62 66 58 44 32 46 63 39 34 30 59 36 42 58 23 58 55 58 56 65 55 34 52 72 57 71 
61 0 61 86 49 14 33 82 63 34 57 58 52 32 23 82 62 61 24 23 44 34 25 56 55 21 62 30 37 41 58 46 46 55 69 55 20 49 40 34 69 58 21 68 46 37 20 73 53 53 43 35 54 51 63 48 37 32 57 23 23 29 52 20 26 45 39 59 41 19 73 25 36 79 58 47 42 27 55 
86 61 0 61 59 57 58 56 24 28 12 74 51 64 41 57 29 64 59 63 20 56 41 48 46 52 48 37 69 36 68 31 25 25 55 57 48 14 35 35 41 29 41 63 22 25 55 48 10 43 23 28 69 26 29 29 44 60 45 39 62 62 58 43 65 45 30 67 29 46 47 40 27 58 57 35 20 37 17 
61 86 61 0 43 74 58 6 38 64 51 49 36 63 66 6 34 34 66 71 56 56 63 31 32 66 25 59 64 47 42 44 48 41 19 36 67 59 49 56 22 36 70 26 51 65 68 15 58 34 54 61 47 43 34 44 49 60 30 71 69 65 39 70 70 42 53 40 51 69 16 64 60 8 32 42 63 63 48 
28 49 59 43 0 36 18 41 42 43 48 17 11 22 36 41 38 13 27 30 42 16 33 16 18 30 22 32 21 25 12 28 35 36 25 8 33 48 27 30 35 35 40 20 38 45 30 35 51 19 39 40 12 35 39 31 19 19 20 42 29 24 5 39 29 15 32 12 32 36 35 35 40 36 12 24 47 35 44 
50 14 57 74 36 0 20 70 54 30 51 46 40 20 17 70 53 48 11 12 38 21 17 43 43 8 50 22 26 30 45 36 38 46 57 42 10 44 30 25 58 48 17 55 38 33 7 61 48 41 36 30 42 42 54 38 26 20 45 20 11 16 40 15 15 33 30 46 32 12 61 17 30 67 45 36 38 20 48 
34 33 58 58 18 20 0 55 47 35 49 28 24 8 24 55 44 30 10 13 39 3 22 29 29 15 35 23 12 24 27 30 34 40 41 25 19 46 25 24 46 41 28 37 37 38 14 48 49 28 36 33 23 37 46 32 16 4 32 31 12 8 22 26 13 20 28 27 30 22 48 24 33 51 28 27 42 25 45 
60 82 56 6 41 70 55 0 33 60 46 48 33 61 62 1 29 33 63 68 51 53 59 28 28 63 21 55 61 43 41 40 43 36 16 33 63 54 44 51 17 31 66 25 46 60 65 10 53 30 49 56 46 39 29 39 46 57 26 66 66 62 37 66 67 38 48 39 46 65 11 60 56 7 30 37 58 58 43 
69 63 24 38 42 54 47 33 0 33 14 56 33 54 40 33 6 44 51 57 22 45 39 28 26 47 26 33 58 25 50 19 18 9 33 38 45 23 25 30 17 8 43 41 18 32 50 25 22 24 22 30 52 13 5 17 32 50 24 43 55 53 40 44 57 29 25 48 23 45 24 39 29 34 37 21 28 36 12 
67 34 28 64 43 30 35 60 33 0 25 58 39 41 14 60 34 52 34 38 12 34 15 39 37 26 43 13 47 21 54 21 18 26 52 45 22 15 19 14 44 30 14 55 15 4 29 50 20 34 12 5 53 23 35 22 25 38 38 12 36 38 44 16 40 31 14 53 15 19 50 14 5 59 46 25 9 12 23 
75 57 12 51 48 51 49 46 14 25 0 64 40 56 36 46 19 53 51 56 14 47 35 37 35 45 37 30 60 26 57 21 16 14 44 46 42 11 25 28 30 17 37 52 14 23 48 38 9 32 15 23 59 15 18 19 34 52 34 36 54 54 48 39 58 34 22 56 21 40 37 35 22 47 46 25 18 32 6 
14 58 74 49 17 46 28 48 56 58 64 0 25 28 50 47 52 16 35 37 58 27 47 30 32 41 33 46 23 40 8 44 50 52 33 20 45 64 42 46 47 50 54 23 54 61 41 44 66 34 55 55 6 50 53 46 34 27 33 56 36 31 17 52 35 31 48 10 48 49 45 49 55 42 21 40 62 49 59 
37 52 51 36 11 40 24 33 33 39 40 25 0 29 35 33 28 14 32 36 36 22 32 6 8 33 13 29 30 20 18 22 28 28 18 7 35 42 22 27 25 26 40 17 31 41 34 25 44 10 33 36 20 27 30 23 17 26 10 41 34 30 9 39 35 10 27 17 27 37 26 34 36 28 8 17 42 33 36 
31 32 64 63 22 20 8 61 54 41 56 28 29 0 29 61 51 33 10 11 45 10 27 34 35 17 41 29 7 30 28 36 41 47 46 29 22 52 31 30 52 47 32 41 43 44 15 54 55 35 42 39 24 43 52 39 23 5 37 35 10 5 26 30 8 27 35 29 36 26 54 28 39 56 32 34 47 30 51 
57 23 41 66 36 17 24 62 40 14 36 50 35 29 0 62 40 47 21 24 23 24 4 37 36 13 43 8 35 20 46 24 24 33 51 39 8 28 18 12 48 36 5 52 24 18 16 52 32 33 21 14 44 29 41 26 19 26 38 8 23 25 38 5 27 27 17 46 19 6 52 3 15 59 42 25 22 5 33 
60 82 57 6 41 70 55 1 33 60 46 47 33 61 62 0 29 33 63 68 51 53 59 28 28 63 21 55 61 43 41 40 44 36 16 33 63 54 45 52 17 32 66 25 46 60 65 11 54 30 49 56 45 39 29 39 46 57 26 67 66 62 37 66 67 38 48 39 47 65 11 60 56 6 30 38 58 59 44 
65 62 29 34 38 53 44 29 6 34 19 52 28 51 40 29 0 39 49 54 24 42 38 23 21 46 21 33 54 23 45 18 18 9 28 33 44 26 24 30 13 5 43 36 20 34 49 20 25 19 23 31 47 13 2 15 30 47 20 43 53 50 36 44 55 26 25 43 23 44 19 39 30 30 32 18 31 36 15 
29 61 64 34 13 48 30 33 44 52 53 16 14 33 47 33 39 0 39 42 49 28 44 17 19 42 19 42 31 33 9 35 41 40 18 9 45 55 35 40 33 37 51 9 45 54 42 30 57 22 46 49 13 39 40 36 29 31 20 53 41 35 10 50 40 23 40 7 40 48 30 46 49 28 8 31 55 45 48 
39 24 59 66 27 11 10 63 51 34 51 35 32 10 21 63 49 39 0 6 40 11 19 36 36 9 43 23 16 27 35 33 37 44 49 33 14 46 27 25 53 45 23 46 38 37 7 55 50 35 37 32 31 40 51 36 20 9 39 26 4 6 30 21 8 27 30 36 32 17 55 21 33 59 36 32 41 23 47 
39 23 63 71 30 12 13 68 57 38 56 37 36 11 24 68 54 42 6 0 44 15 24 41 41 13 47 27 15 32 37 38 42 49 53 37 17 50 33 29 58 50 26 49 43 41 9 60 54 40 42 37 33 45 56 41 26 12 43 29 3 7 34 24 4 32 35 38 37 21 60 25 37 63 40 37 45 27 52 
68 44 20 56 42 38 39 51 22 12 14 58 36 45 23 51 24 49 40 44 0 37 22 34 32 33 37 18 50 18 52 15 10 16 45 42 29 8 17 16 35 21 24 51 6 11 36 42 11 29 4 10 52 14 25 15 25 41 33 23 43 43 42 26 46 28 12 51 11 28 41 22 9 51 43 20 8 19 12 
34 34 56 56 16 21 3 53 45 34 47 27 22 10 24 53 42 28 11 15 37 0 21 26 27 15 33 22 14 22 26 28 32 38 39 23 19 44 23 23 44 38 28 35 35 37 15 46 47 26 34 32 22 35 43 30 14 6 29 30 14 10 20 26 15 18 27 26 28 22 46 23 32 49 26 25 40 24 43 
55 25 41 63 33 17 22 59 39 15 35 47 32 27 4 59 38 44 19 24 22 21 0 34 33 12 40 6 33 17 44 22 22 31 48 37 8 28 16 10 45 34 8 49 23 18 15 50 32 31 21 14 42 27 39 24 16 24 35 10 22 24 35 8 26 24 15 44 17 7 50 3 15 57 39 23 23 5 32 
42 56 48 31 16 43 29 28 28 39 37 30 6 34 37 28 23 17 36 41 34 26 34 0 3 36 8 31 36 20 23 20 26 24 15 11 37 40 22 28 20 22 41 17 29 41 38 20 41 6 31 36 25 24 25 21 19 31 5 43 39 35 14 41 40 11 27 21 26 39 21 36 35 24 10 16 40 34 32 
44 55 46 32 18 43 29 28 26 37 35 32 8 35 36 28 21 19 36 41 32 27 33 3 0 36 8 29 37 18 25 18 24 22 16 13 37 38 20 27 19 19 40 19 27 39 38 20 39 4 29 34 27 21 23 19 19 31 3 41 39 36 16 40 41 11 25 23 24 38 20 34 34 25 12 14 38 33 30 
47 21 52 66 30 8 15 63 47 26 45 41 33 17 13 63 46 42 9 13 33 15 12 36 36 0 42 16 23 23 40 29 31 39 50 35 6 39 23 19 51 41 15 48 33 29 4 54 43 34 31 25 36 35 47 32 18 15 38 18 11 14 33 13 15 26 24 40 26 10 54 13 26 59 38 29 33 16 42 
46 62 48 25 22 50 35 21 26 43 37 33 13 41 43 21 21 19 43 47 37 33 40 8 8 42 0 36 42 24 26 23 28 24 9 15 43 42 26 33 15 21 47 16 32 44 44 14 42 10 34 40 30 25 22 23 26 37 6 48 46 42 19 47 47 18 31 24 30 45 14 41 39 18 13 19 43 40 33 
55 30 37 59 32 22 23 55 33 13 30 46 29 29 8 55 33 42 23 27 18 22 6 31 29 16 36 0 35 13 42 17 17 26 44 34 13 24 11 4 40 29 12 46 18 16 19 45 28 27 16 11 41 22 34 19 14 26 31 13 26 27 33 12 29 21 10 42 12 12 45 7 11 52 36 18 19 5 27 
25 37 69 64 21 26 12 61 58 47 60 23 30 7 35 61 54 31 16 15 50 14 33 36 37 23 42 35 0 35 26 41 46 51 46 29 28 57 36 36 54 51 38 40 48 50 21 55 60 37 48 45 21 48 56 43 27 10 39 41 15 11 25 36 13 29 40 27 41 32 55 34 45 56 32 38 53 36 56 
51 41 36 47 25 30 24 43 25 21 26 40 20 30 20 43 23 33 27 32 18 22 17 20 18 23 24 13 35 0 35 7 12 17 33 25 22 25 3 10 29 19 24 36 15 22 26 34 28 15 15 17 35 14 25 10 9 26 19 25 31 29 25 24 33 11 8 34 9 23 33 18 17 41 27 7 23 16 22 
21 58 68 42 12 45 27 41 50 54 57 8 18 28 46 41 45 9 35 37 52 26 44 23 25 40 26 42 26 35 0 38 45 45 26 13 43 59 37 41 40 43 51 17 48 56 40 37 61 27 49 51 6 44 46 40 30 27 26 53 37 31 11 49 35 25 42 3 43 46 38 45 51 35 14 34 57 46 53 
56 46 31 44 28 36 30 40 19 21 21 44 22 36 24 40 18 35 33 38 15 28 22 20 18 29 23 17 41 7 38 0 7 11 32 27 27 21 7 13 25 13 27 36 11 22 32 30 23 15 13 18 39 8 19 4 15 32 19 28 37 35 28 28 39 14 9 37 8 28 30 22 17 38 28 5 22 20 17 
62 46 25 48 35 38 34 43 18 18 16 50 28 41 24 44 18 41 37 42 10 32 22 26 24 31 28 17 46 12 45 7 0 10 37 34 29 15 11 14 28 14 27 42 5 18 35 34 17 21 7 14 45 6 19 6 20 37 24 26 40 39 35 28 43 21 9 43 6 28 33 22 14 43 34 12 16 20 11 
