4 750 79 
52 876 74 941
29 899 37 940
21 520 29 575
46 767 58 800
67 1078 40 1128
73 598 11 671
39 1002 36 1040
47 977 31 1036
33 1057 54 1103
20 489 57 550
13 563 65 611
40 587 19 649
65 927 10 984
57 651 73 693
33 765 23 835
23 1040 25 1095
53 1023 49 1058
58 432 26 479
17 669 40 754
18 941 50 1034
14 456 53 498
60 1050 25 1082
56 541 37 613
54 516 17 584
30 454 31 509
57 740 51 811
49 750 37 818
10 806 51 829
53 486 42 572
15 507 78 531
22 1053 75 1096
75 964 9 1036
22 580 30 618
27 768 9 840
6 472 4 553
66 860 7 907
7 836 49 894
66 457 47 505
12 886 62 922
58 797 41 839
68 456 63 503
62 1018 66 1064
9 813 21 871
66 1057 28 1095
78 902 38 969
4 883 11 959
5 1055 27 1099
12 458 76 493
33 943 11 1014
40 1051 66 1127
15 841 65 912
7 587 62 636
6 771 63 826
61 948 6 1008
70 947 70 1169
46 1098 46 1294
74 309 74 529
38 435 38 673
56 498 56 763
16 629 16 908
64 431 64 671
36 604 36 851
29 856 29 1101
29 947 29 1169
59 435 59 656
4 699 4 967
78 733 78 1028
47 1048 47 1317
34 1003 34 1288
42 421 42 676
56 931 56 1144
12 890 12 1098
55 940 55 1209
75 959 75 1179
34 894 34 1088
38 378 38 594
40 369 40 593
25 527 25 720
12 311 12 570
64 902 64 1181
4 806 4 993
40 423 40 689
67 523 67 740
46 407 46 608
12 1159 12 1420
21 1049 21 1308
53 641 53 877
56 412 56 679
7 912 7 1170
55 921 55 1159
44 313 44 529
26 377 26 602
4 1142 4 1410
35 894 35 1146
24 328 24 527
61 1063 61 1246
30 420 30 714
12 516 12 733
62 777 62 995
63 456 63 650
71 940 71 1217
74 618 74 881
6 1106 6 1303
32 859 32 1138
48 910 48 1194
6 1005 6 1200
55 525 55 812
61 949 61 1198
7 355 7 583
58 989 58 1275
15 934 15 1121
24 656 24 849
30 1012 30 1281
56 1165 56 1345
43 633 43 823
15 959 15 1174
43 797 43 1025
34 1102 34 1302
62 597 62 794
49 531 49 769
76 984 76 1194
42 947 42 1187
61 1040 61 1290
78 787 78 1038
50 651 50 841
54 332 54 544
23 534 23 785
25 813 25 1043
32 1110 32 1406
46 485 46 775
69 1033 69 1224
17 774 17 1040
64 474 64 724
39 766 39 1058
43 655 43 941
66 570 66 826
64 1127 64 1363
40 986 40 1260
46 1170 46 1462
64 694 64 959
23 1049 23 1316
7 889 7 1077
30 834 30 1068
20 1066 20 1274
8 779 8 1017
7 427 7 650
15 1017 15 1283
7 534 7 788
23 394 23 656
39 476 39 749
30 1081 30 1358
50 1072 50 1319
71 1065 71 1249
26 685 26 924
24 370 24 564
53 681 53 964
27 905 27 1179
55 641 55 852
66 390 66 635
45 374 45 598
59 866 59 1064
11 344 11 627
59 715 59 900
13 542 13 825
71 1074 71 1337
35 361 35 628
44 1180 44 1440
33 558 33 852
16 651 16 842
16 649 16 941
70 514 70 728
25 1036 25 1223
66 612 66 797
71 991 71 1237
24 1109 24 1323
22 788 22 987
45 1176 45 1369
20 879 20 1136
12 630 12 887
77 913 77 1204
37 1090 37 1296
64 1138 64 1379
15 1135 15 1415
9 609 9 854
28 790 28 1030
51 1140 51 1419
43 674 43 895
29 1186 29 1477
57 870 57 1136
51 490 51 726
42 856 42 1097
9 717 9 989
74 538 74 776
73 507 73 755
51 874 51 1055
65 1180 65 1380
62 1058 62 1291
69 434 69 698
19 506 19 749
78 927 78 1204
38 381 38 591
38 910 38 1155
76 1048 76 1265
49 843 49 1136
56 338 56 541
28 910 28 1127
20 676 20 910
77 999 77 1250
56 1103 56 1387
34 760 34 1028
70 624 70 849
32 548 32 822
21 418 21 698
75 329 75 622
51 491 51 781
43 966 43 1151
30 568 30 749
9 842 9 1078
21 377 21 624
33 1065 33 1258
38 341 38 529
41 523 41 726
76 687 76 938
57 1195 57 1437
39 1026 39 1237
13 693 13 930
22 1127 22 1342
69 1071 69 1299
19 1119 19 1313
48 562 48 776
12 301 12 533
12 793 12 1091
52 1049 52 1266
75 1085 75 1286
65 1076 65 1309
14 878 14 1063
71 484 71 753
68 875 68 1155
74 1027 74 1213
14 1099 14 1321
48 619 48 804
74 678 74 876
7 384 7 588
25 660 25 882
5 864 5 1136
52 885 52 1165
42 1027 42 1226
65 938 65 1195
62 478 62 667
45 1061 45 1319
36 333 36 608
29 428 29 666
69 886 69 1130
34 339 34 609
30 1124 30 1340
54 1115 54 1389
13 745 13 977
18 794 18 1064
33 648 33 946
5 1141 5 1369
68 1121 68 1386
29 556 29 774
40 904 40 1173
10 697 10 952
70 456 70 664
31 1082 31 1366
57 834 57 1107
6 862 6 1089
52 635 52 837
31 778 31 1050
74 553 74 811
69 426 69 720
47 408 47 662
22 841 22 1090
24 721 24 911
8 771 8 1032
62 1129 62 1364
6 1041 6 1264
15 557 15 817
34 489 34 744
50 941 50 1192
72 768 72 1061
72 1149 72 1403
22 533 22 750
14 369 14 638
45 707 45 889
57 675 57 910
4 349 4 562
15 560 15 802
65 947 65 1226
45 1052 45 1287
66 556 66 855
25 513 25 760
12 1018 12 1241
28 416 28 656
41 359 41 553
40 882 40 1109
26 825 26 1051
31 491 31 776
18 676 18 941
71 901 71 1099
50 974 50 1179
71 564 71 850
23 323 23 570
40 711 40 964
64 834 64 1029
53 723 53 984
71 498 71 747
32 370 32 615
56 990 56 1284
27 307 27 575
46 927 46 1217
9 712 9 914
29 1071 29 1336
51 981 51 1248
65 490 65 735
38 486 38 737
16 1166 16 1351
10 584 10 864
48 438 48 668
14 1134 14 1388
23 350 23 546
9 723 9 993
50 482 50 777
73 765 73 1032
13 885 13 1111
6 581 6 848
61 458 61 681
14 338 14 608
37 555 37 778
72 1198 72 1489
30 626 30 903
59 780 59 1041
15 688 15 922
9 1122 9 1317
60 707 60 926
52 1100 52 1311
19 1043 19 1250
60 430 60 681
20 520 20 751
44 605 44 869
61 460 61 740
13 387 13 686
75 325 75 560
48 836 48 1099
13 566 13 832
40 718 40 974
75 589 75 850
59 513 59 708
62 441 62 732
26 1139 26 1342
10 1177 10 1434
54 448 54 662
45 489 45 770
74 1002 74 1264
11 1193 11 1475
72 1042 72 1288
75 1104 75 1310
42 715 42 895
47 606 47 822
19 1144 19 1397
17 747 17 1026
17 1087 17 1340
13 513 13 805
39 534 39 810
30 447 30 690
53 860 53 1111
15 880 15 1136
78 1054 78 1306
5 922 5 1178
40 815 40 1091
45 687 45 922
34 603 34 806
61 758 61 1015
25 953 25 1230
35 427 35 659
56 888 56 1087
42 481 42 725
61 1039 61 1254
46 939 46 1225
50 1054 50 1318
22 1176 22 1392
15 1135 15 1431
36 991 36 1257
53 1162 53 1441
37 678 37 944
30 880 30 1128
39 458 39 715
62 345 62 559
11 317 11 549
35 350 35 637
13 1188 13 1431
49 649 49 853
31 313 31 583
74 1103 74 1359
47 613 47 847
64 393 64 632
36 376 36 605
5 373 5 633
41 554 41 739
35 897 35 1142
51 646 51 874
62 1177 62 1423
33 710 33 1006
28 753 28 992
43 1025 43 1207
34 947 34 1225
45 476 45 656
68 865 68 1061
53 1053 53 1352
6 620 6 800
53 436 53 696
12 785 12 992
70 863 70 1065
14 313 14 524
6 1199 6 1381
32 871 32 1052
9 835 9 1031
75 617 75 897
52 1169 52 1369
61 304 61 510
17 693 17 888
48 721 48 991
69 803 69 1031
43 761 43 991
55 565 55 845
20 689 20 888
38 938 38 1173
46 1059 46 1251
4 1135 4 1419
36 799 36 1032
78 759 78 978
19 627 19 818
44 663 44 845
18 1044 18 1238
9 676 9 863
41 517 41 799
31 904 31 1139
6 879 6 1113
47 1008 47 1267
74 1023 74 1234
17 804 17 999
63 942 63 1194
10 776 10 1026
73 1070 73 1353
25 385 25 601
46 1037 46 1310
55 830 55 1038
32 899 32 1143
71 795 71 1092
59 997 59 1262
50 750 50 1025
72 889 72 1100
32 1175 32 1459
13 1146 13 1432
66 711 66 1004
50 403 50 628
59 363 59 548
73 509 73 780
32 980 32 1231
70 394 70 592
72 300 72 543
29 312 29 558
10 1182 10 1454
40 793 40 1010
67 1041 67 1251
40 857 40 1136
7 399 7 655
26 893 26 1093
50 489 50 772
61 818 61 1080
18 812 18 1030
78 853 78 1141
35 784 35 1008
57 1060 57 1351
24 907 24 1177
31 769 31 1057
63 1127 63 1363
18 435 18 695
10 795 10 1007
67 579 67 763
59 1091 59 1361
37 549 37 749
32 1101 32 1346
13 946 13 1178
40 864 40 1142
76 1074 76 1350
38 693 38 961
4 500 4 731
48 991 48 1285
14 319 14 555
74 587 74 864
51 773 51 1031
54 1134 54 1381
38 1161 38 1376
11 912 11 1206
16 746 16 944
38 504 38 739
66 387 66 618
56 601 56 868
13 415 13 683
11 762 11 973
59 828 59 1040
20 615 20 819
0 61 86 61 56 44 57 65 48 59 67 6 41 35 35 56 11 39 61 41 76 40 59 46 71 34 45 35 55 16 40 10 18 64 47 61 58 40 36 40 64 48 76 18 54 51 46 49 64 24 31 67 44 15 46 38 66 46 47 16 54 40 52 50 18 50 30 24 45 51 14 38 48 58 61 51 41 54 68 
61 0 61 86 6 35 54 59 52 43 55 60 44 63 57 51 60 68 84 22 49 54 45 62 43 30 18 69 59 62 62 52 57 32 47 38 80 70 30 70 22 46 49 45 28 55 25 58 26 44 34 68 66 48 29 54 49 18 24 50 19 68 66 27 44 78 50 39 51 38 51 61 67 4 52 70 22 41 64 
86 61 0 61 59 44 31 26 41 28 22 82 46 60 55 32 78 60 59 61 14 49 28 48 20 59 59 65 38 75 54 79 70 31 40 28 56 62 57 62 40 39 13 71 39 39 48 43 36 64 61 32 54 74 45 51 21 55 48 71 46 60 46 43 75 60 57 68 43 37 73 56 51 60 27 51 60 34 26 
61 86 61 0 81 52 38 38 35 49 44 56 43 29 32 39 51 24 3 70 60 33 47 25 60 61 71 27 30 46 27 60 45 63 41 56 7 22 60 22 72 42 60 58 61 33 61 29 69 52 59 30 22 59 57 34 49 70 63 54 68 23 22 60 63 12 41 61 36 50 54 28 20 83 41 17 68 48 36 
56 6 59 81 0 30 50 56 48 40 52 55 39 58 52 47 55 63 80 17 47 50 41 57 41 25 13 64 55 57 57 47 52 29 42 35 76 65 25 66 20 41 47 40 24 51 21 54 24 39 29 64 61 43 25 49 46 13 19 45 15 63 61 23 40 73 45 34 46 34 47 57 62 3 49 65 17 37 60 
44 35 44 52 30 0 22 30 19 17 28 41 10 31 25 20 38 35 50 22 33 21 18 28 28 17 22 37 26 37 28 36 32 21 13 18 46 37 14 37 24 12 33 28 13 22 11 24 23 21 18 37 32 31 7 21 25 20 12 30 18 35 32 10 32 44 20 25 17 9 31 28 33 32 23 36 20 12 34 
57 54 31 38 50 22 0 9 11 13 11 53 18 30 25 4 49 30 36 43 25 19 11 18 24 37 43 35 9 46 24 51 41 27 12 19 32 32 35 32 36 12 25 45 27 8 31 13 33 37 38 15 25 47 27 21 14 40 32 44 35 30 18 28 49 33 28 43 13 17 45 26 22 51 5 24 42 13 13 
65 59 26 38 56 30 9 0 18 17 7 61 27 36 32 11 56 35 35 51 24 26 15 23 24 45 50 41 13 53 29 59 48 31 20 23 32 37 43 37 41 20 23 53 33 15 38 19 37 45 46 10 29 55 34 28 14 47 39 52 41 35 21 34 57 36 36 52 21 24 53 32 26 57 8 26 49 20 5 
48 52 41 35 48 19 11 18 0 18 21 43 11 21 15 10 39 22 33 39 34 9 17 11 31 31 39 26 9 36 15 42 31 31 7 24 29 24 30 24 38 8 34 36 27 5 28 7 35 28 30 22 17 38 24 11 22 37 30 34 35 22 14 26 41 28 18 35 4 16 35 17 16 49 15 19 37 15 22 
59 43 28 49 40 17 13 17 18 0 13 55 19 37 31 11 51 39 47 36 18 25 3 28 15 33 35 43 20 49 32 51 44 16 14 8 43 41 30 41 25 13 18 44 17 18 23 23 21 36 34 26 34 47 19 27 9 32 24 44 25 39 29 19 48 44 31 41 18 10 46 33 32 41 10 34 35 6 22 
67 55 22 44 52 28 11 7 21 13 0 62 27 40 35 12 58 40 41 48 17 29 12 27 18 44 47 45 17 55 33 60 50 25 21 18 38 42 41 42 35 20 17 53 29 18 35 23 31 45 45 16 34 56 31 31 8 44 36 53 37 40 26 31 57 41 37 51 23 21 54 35 31 53 7 32 46 17 11 
6 60 82 56 55 41 53 61 43 55 62 0 37 30 31 52 6 35 56 40 72 36 55 42 67 32 44 30 50 11 36 10 14 60 43 58 54 35 34 36 61 44 72 16 51 47 44 44 61 20 28 62 39 13 43 33 62 45 45 13 52 35 47 47 17 46 26 22 41 47 11 33 43 57 57 46 39 50 64 
41 44 46 43 39 10 18 27 11 19 27 37 0 22 16 16 33 26 41 29 36 11 19 19 32 21 30 28 19 31 19 34 26 28 7 23 37 28 20 28 33 8 36 27 22 15 20 16 31 19 21 31 23 30 16 11 26 28 21 27 27 26 23 19 32 34 13 26 8 12 28 19 24 41 21 27 27 14 31 
35 63 60 29 58 31 30 36 21 37 40 30 22 0 7 30 25 7 28 45 54 13 36 14 51 35 47 7 24 20 8 33 18 48 24 43 25 8 35 9 54 25 53 30 42 23 39 18 52 24 32 35 10 31 36 12 42 46 41 26 48 7 19 40 35 18 14 33 20 33 26 5 15 60 34 17 43 33 38 
35 57 55 32 52 25 25 32 15 31 35 31 16 7 0 24 26 12 31 40 48 7 30 12 45 30 41 14 21 22 7 32 18 42 18 36 28 14 30 14 48 19 48 27 36 18 33 14 46 21 28 33 11 29 30 6 37 40 35 24 41 12 18 33 33 22 9 30 14 27 25 6 15 54 29 18 38 27 35 
56 51 32 39 47 20 4 11 10 11 12 52 16 30 24 0 47 31 37 41 25 18 9 19 23 35 40 35 11 44 24 50 40 25 10 18 33 33 33 33 34 10 25 43 25 9 28 14 31 35 35 18 25 45 24 20 13 38 30 42 33 30 19 25 47 34 27 41 12 14 43 25 23 48 6 25 39 11 16 
11 60 78 51 55 38 49 56 39 51 58 6 33 25 26 47 0 29 51 40 69 31 51 37 64 31 43 25 45 6 30 12 9 58 39 55 48 30 33 30 59 40 68 16 49 42 42 39 59 18 27 57 34 14 41 29 58 44 43 12 50 30 42 45 19 40 22 23 36 44 10 28 38 57 52 41 39 46 59 
39 68 60 24 63 35 30 35 22 39 40 35 26 7 12 31 29 0 23 50 55 15 38 13 52 40 52 6 24 25 8 38 23 51 26 45 20 3 40 4 57 28 54 35 46 23 44 18 55 30 38 33 7 36 40 15 43 51 45 31 52 1 17 44 40 13 19 39 22 36 31 7 12 65 35 13 48 36 37 
61 84 59 3 80 50 36 35 33 47 41 56 41 28 31 37 51 23 0 69 58 32 45 24 58 60 70 27 28 46 26 60 45 61 39 54 5 22 59 22 70 40 57 57 59 31 60 27 67 51 58 28 21 58 56 33 47 68 61 53 67 23 20 58 62 12 40 60 35 48 53 27 19 81 39 15 67 46 34 
41 22 61 70 17 22 43 51 39 36 48 40 29 45 40 41 40 50 69 0 49 38 38 46 43 11 5 50 47 41 45 32 37 32 34 34 65 52 11 53 27 33 49 25 23 42 14 44 29 24 14 58 49 27 18 37 44 8 14 29 17 50 51 19 24 61 32 18 36 29 31 44 51 18 44 54 3 32 55 
76 49 14 60 47 33 25 24 34 18 17 72 36 54 48 25 69 55 58 49 0 42 19 43 7 47 46 59 33 66 48 68 61 19 31 16 55 57 45 57 28 30 2 60 27 33 36 37 24 53 50 32 49 63 33 43 13 43 36 61 34 54 42 31 64 57 48 57 35 26 63 49 46 47 21 48 47 23 26 
40 54 49 33 50 21 19 26 9 25 29 36 11 13 7 18 31 15 32 38 42 0 24 9 39 29 40 19 15 27 8 36 23 37 12 31 28 18 28 18 43 14 42 30 32 12 30 10 41 23 28 28 12 32 26 3 31 38 32 28 38 15 15 30 35 24 11 31 8 21 29 9 14 51 23 17 36 21 29 
59 45 28 47 41 18 11 15 17 3 12 55 19 36 30 9 51 38 45 38 19 24 0 26 16 33 36 42 18 49 30 52 43 17 14 10 41 40 31 40 27 12 19 44 19 16 24 21 23 37 35 24 32 47 21 26 9 34 25 44 27 37 27 20 48 42 30 41 17 10 46 32 31 43 8 33 36 7 20 
46 62 48 25 57 28 18 23 11 28 27 42 19 14 12 19 37 13 24 46 43 9 26 0 41 38 47 18 11 33 7 43 29 41 17 34 20 15 37 15 49 18 42 38 38 11 37 6 46 31 36 22 7 40 33 11 31 46 39 35 44 13 7 36 43 18 19 39 12 26 36 10 6 59 23 9 45 25 25 
71 43 20 60 41 28 24 24 31 15 18 67 32 51 45 23 64 52 58 43 7 39 16 41 0 42 40 57 32 62 45 63 57 13 28 11 54 54 39 54 22 26 7 55 21 30 30 35 18 48 44 33 47 58 28 40 12 37 30 56 28 52 41 25 58 56 44 51 32 21 58 47 45 42 20 47 41 19 27 
34 30 59 61 25 17 37 45 31 33 44 32 21 35 30 35 31 40 60 11 47 29 33 38 42 0 14 41 40 32 35 25 28 32 27 32 56 43 3 43 31 26 47 17 23 35 14 36 31 15 5 51 40 20 15 28 41 14 15 21 21 41 43 18 19 51 22 12 29 24 23 35 42 27 39 46 9 28 50 
45 18 59 71 13 22 43 50 39 35 47 44 30 47 41 40 43 52 70 5 46 40 36 47 40 14 0 53 47 45 46 36 40 29 34 32 66 54 13 55 23 33 46 28 20 42 13 45 26 27 17 57 51 31 17 39 42 4 12 33 14 52 52 17 28 62 34 22 37 28 35 46 52 15 43 56 5 31 55 
35 69 65 27 64 37 35 41 26 43 45 30 28 7 14 35 25 6 27 50 59 19 42 18 57 41 53 0 29 20 13 35 20 55 30 49 24 6 41 6 60 32 59 33 49 28 46 23 58 29 38 39 13 34 42 18 48 52 47 29 54 7 22 46 38 16 20 38 26 39 28 11 17 66 40 18 49 39 42 
55 59 38 30 55 26 9 13 9 20 17 50 19 24 21 11 45 24 28 47 33 15 18 11 32 40 47 29 0 42 18 50 37 35 14 27 24 25 38 25 43 15 33 44 33 6 36 7 40 36 39 14 17 46 31 18 22 45 37 42 41 23 10 33 49 25 26 44 12 22 43 20 14 56 13 16 45 20 15 
16 62 75 46 57 37 46 53 36 49 55 11 31 20 22 44 6 25 46 41 66 27 49 33 62 32 45 20 42 0 26 17 6 57 36 53 43 25 33 26 59 37 66 19 48 39 42 35 59 19 28 54 29 17 40 25 56 45 43 14 50 25 38 44 22 36 19 25 33 42 12 24 34 58 49 36 40 44 55 
40 62 54 27 57 28 24 29 15 32 33 36 19 8 7 24 30 8 26 45 48 8 30 7 45 35 46 13 18 26 0 37 23 44 19 38 22 11 35 11 50 21 47 33 39 16 37 12 48 27 33 29 6 35 34 9 36 45 39 30 45 8 13 37 38 17 15 36 14 29 30 3 9 58 28 12 43 28 31 
10 52 79 60 47 36 51 59 42 51 60 10 34 33 32 50 12 38 60 32 68 36 52 43 63 25 36 35 50 17 37 0 16 55 41 53 57 39 27 40 55 41 68 9 46 46 37 44 55 16 22 62 41 6 38 33 59 37 39 9 45 38 49 41 9 50 25 15 39 43 8 35 45 49 55 48 32 46 63 
18 57 70 45 52 32 41 48 31 44 50 14 26 18 18 40 9 23 45 37 61 23 43 29 57 28 40 20 37 6 23 16 0 51 31 47 42 24 28 24 54 32 61 16 43 34 37 31 53 14 24 50 27 15 35 21 51 40 38 11 45 23 35 39 20 34 14 21 29 37 10 21 31 54 45 33 36 39 51 
64 32 31 63 29 21 27 31 31 16 25 60 28 48 42 25 58 51 61 32 19 37 17 41 13 32 29 55 35 57 44 55 51 0 26 9 57 54 30 54 11 24 19 47 11 32 20 36 7 41 35 40 47 50 19 38 19 26 19 49 16 51 43 15 50 58 39 42 31 17 51 45 46 30 24 48 30 17 35 
47 47 40 41 42 13 12 20 7 14 21 43 7 24 18 10 39 26 39 34 31 12 14 17 28 27 34 30 14 36 19 41 31 26 0 20 35 29 25 29 33 3 31 33 22 10 23 13 30 26 26 26 22 36 18 13 21 32 24 33 29 26 20 21 38 33 18 32 6 11 34 20 22 44 15 25 32 10 24 
61 38 28 56 35 18 19 23 24 8 18 58 23 43 36 18 55 45 54 34 16 31 10 34 11 32 32 49 27 53 38 53 47 9 20 0 50 47 30 47 18 18 16 45 13 24 21 29 14 38 34 32 40 48 18 32 12 29 21 47 21 45 36 16 49 50 35 42 24 12 48 39 39 36 17 41 32 10 27 
58 80 56 7 76 46 32 32 29 43 38 54 37 25 28 33 48 20 5 65 55 28 41 20 54 56 66 24 24 43 22 57 42 57 35 50 0 19 55 19 66 36 54 54 55 27 56 23 63 47 54 25 17 55 52 29 44 64 57 50 63 20 16 54 59 10 36 56 31 44 50 23 15 77 35 11 63 42 31 
40 70 62 22 65 37 32 37 24 41 42 35 28 8 14 33 30 3 22 52 57 18 40 15 54 43 54 6 25 25 11 39 24 54 29 47 19 0 42 2 60 30 56 37 48 25 46 20 58 32 40 34 9 37 43 18 45 53 48 33 54 3 18 46 42 12 21 41 24 38 32 10 13 67 37 14 50 38 38 
36 30 57 60 25 14 35 43 30 30 41 34 20 35 30 33 33 40 59 11 45 28 31 37 39 3 13 41 38 33 35 27 28 30 25 30 55 42 0 43 29 24 45 19 20 33 11 34 29 16 7 49 39 22 12 27 38 13 12 22 19 40 42 15 21 51 22 14 27 22 24 34 41 27 37 44 9 25 47 
40 70 62 22 66 37 32 37 24 41 42 36 28 9 14 33 30 4 22 53 57 18 40 15 54 43 55 6 25 26 11 40 24 54 29 47 19 2 43 0 60 30 56 38 49 25 46 20 58 32 40 34 9 38 43 18 45 54 48 33 54 4 18 46 42 11 22 41 24 38 33 10 13 67 37 13 51 38 38 
64 22 40 72 20 24 36 41 38 25 35 61 33 54 48 34 59 57 70 27 28 43 27 49 22 31 23 60 43 59 50 55 54 11 33 18 66 60 29 60 0 31 28 47 12 40 19 44 5 42 34 49 54 50 20 43 29 20 17 50 11 58 51 16 48 65 43 41 37 23 51 51 54 21 34 56 26 25 45 
48 46 39 42 41 12 12 20 8 13 20 44 8 25 19 10 40 28 40 33 30 14 12 18 26 26 33 32 15 37 21 41 32 24 3 18 36 30 24 30 31 0 30 34 20 11 22 14 29 26 26 26 24 37 17 15 19 31 23 34 28 28 21 19 39 35 19 33 7 9 35 22 23 43 14 26 31 9 24 
76 49 13 60 47 33 25 23 34 18 17 72 36 53 48 25 68 54 57 49 2 42 19 42 7 47 46 59 33 66 47 68 61 19 31 16 54 56 45 56 28 30 0 60 27 32 36 37 24 53 50 31 48 63 34 43 12 43 36 61 34 54 41 31 64 57 48 57 35 26 63 49 46 48 21 47 47 23 25 
18 45 71 58 40 28 45 53 36 44 53 16 27 30 27 43 16 35 57 25 60 30 44 38 55 17 28 33 44 19 33 9 16 47 33 45 54 37 19 38 47 34 60 0 37 40 29 38 47 9 13 56 38 4 29 28 52 30 30 6 37 36 44 33 6 47 20 7 33 35 8 31 41 42 47 44 24 38 56 
54 28 39 61 24 13 27 33 27 17 29 51 22 42 36 25 49 46 59 23 27 32 19 38 21 23 20 49 33 48 39 46 43 11 22 13 55 48 20 49 12 20 27 37 0 29 10 33 11 32 25 41 43 41 9 32 23 17 10 40 10 46 41 6 40 54 32 33 26 12 42 40 43 25 26 45 21 15 37 
51 55 39 33 51 22 8 15 5 18 18 47 15 23 18 9 42 23 31 42 33 12 16 11 30 35 42 28 6 39 16 46 34 32 10 24 27 25 33 25 40 11 32 40 29 0 31 6 37 32 34 18 17 42 27 14 21 40 33 38 37 23 12 29 45 27 22 39 8 18 39 18 15 52 13 18 40 16 18 
46 25 48 61 21 11 31 38 28 23 35 44 20 39 33 28 42 44 60 14 36 30 24 37 30 14 13 46 36 42 37 37 37 20 23 21 56 46 11 46 19 22 36 29 10 31 0 34 19 24 17 45 41 32 5 30 31 10 3 32 10 44 42 6 31 53 27 24 26 16 34 37 42 22 31 45 13 19 43 
