4 1000 79 
63 962 63 1152
69 582 69 765
60 698 60 899
35 1172 35 1434
59 1032 59 1305
12 858 12 1092
76 763 76 1027
66 1031 66 1274
36 691 36 940
75 496 75 683
53 928 53 1151
14 841 14 1059
72 879 72 1082
32 376 32 624
60 981 60 1262
45 815 45 1060
26 407 26 671
54 499 54 749
42 1110 42 1345
10 751 10 1037
66 618 66 899
57 1012 57 1193
28 992 28 1221
22 638 22 915
15 823 15 1016
39 776 39 1062
43 757 43 1008
17 380 17 576
14 1075 14 1281
61 345 61 630
77 938 77 1145
53 696 53 926
13 958 13 1164
4 1189 4 1463
26 373 26 561
40 1058 40 1328
34 881 34 1076
64 989 64 1226
34 1064 34 1352
24 750 24 1032
32 740 32 958
48 789 48 1067
47 791 47 1084
19 1167 19 1431
54 669 54 850
46 504 46 684
38 1175 38 1372
39 1181 39 1422
38 374 38 617
7 1065 7 1267
47 1148 47 1397
42 431 42 625
41 685 41 951
33 1184 33 1428
14 622 14 900
28 742 28 927
41 964 41 1149
21 1119 21 1326
37 621 37 817
77 667 77 871
59 840 59 1091
24 1161 24 1400
66 498 66 709
52 895 52 1187
42 318 42 602
15 982 15 1216
24 1126 24 1353
70 1150 70 1366
19 913 19 1210
41 445 41 736
36 321 36 552
12 1106 12 1344
77 796 77 1019
38 702 38 896
4 376 4 655
68 630 68 914
71 1197 71 1489
47 435 47 698
40 920 40 1176
36 703 36 884
25 659 25 877
66 639 66 820
42 595 42 836
38 787 38 1050
60 804 60 1081
17 659 17 855
53 577 53 828
10 653 10 941
9 738 9 1036
40 442 40 657
70 389 70 571
15 365 15 549
67 1124 67 1382
19 522 19 791
61 743 61 978
38 497 38 706
70 579 70 861
27 624 27 852
75 585 75 867
8 1133 8 1391
16 823 16 1055
74 397 74 652
36 698 36 892
71 895 71 1130
62 996 62 1257
67 364 67 573
18 638 18 885
41 555 41 758
64 1021 64 1318
56 566 56 865
25 1056 25 1237
75 755 75 1000
44 1111 44 1367
58 697 58 905
38 898 38 1161
34 663 34 903
56 508 56 731
45 400 45 656
62 475 62 749
5 804 5 993
32 663 32 865
48 570 48 836
72 1016 72 1260
7 1031 7 1226
15 1036 15 1218
11 458 11 692
67 1113 67 1341
30 637 30 908
45 941 45 1203
52 1148 52 1447
5 836 5 1065
28 1057 28 1248
62 852 62 1136
35 1027 35 1250
64 339 64 599
78 915 78 1119
77 900 77 1082
33 667 33 908
34 550 34 841
8 372 8 667
26 503 26 746
78 737 78 997
41 327 41 599
46 939 46 1151
15 502 15 726
24 853 24 1059
59 618 59 896
15 1187 15 1390
7 748 7 968
36 745 36 1022
34 315 34 506
41 387 41 576
51 1193 51 1461
63 805 63 1055
9 1051 9 1302
18 543 18 738
54 323 54 543
34 923 34 1126
71 404 71 661
43 812 43 1046
56 456 56 747
37 385 37 660
38 756 38 1052
65 984 65 1258
44 882 44 1131
65 729 65 1006
22 576 22 850
60 592 60 854
52 1164 52 1348
71 857 71 1062
41 567 41 860
48 979 48 1256
47 838 47 1026
5 828 5 1084
43 577 43 759
40 1192 40 1390
16 756 16 964
47 1002 47 1205
70 363 70 607
63 895 63 1153
6 620 6 859
5 388 5 619
28 1160 28 1421
53 1013 53 1304
31 938 31 1206
31 642 31 863
15 698 15 978
27 955 27 1166
62 1021 62 1220
29 731 29 1023
7 1108 7 1331
60 658 60 889
59 703 59 924
56 995 56 1203
57 1100 57 1315
23 917 23 1134
24 1063 24 1265
11 420 11 697
26 729 26 952
68 1022 68 1258
45 928 45 1222
18 596 18 830
62 1066 62 1340
20 319 20 608
47 502 47 759
65 771 65 996
21 358 21 585
31 521 31 786
12 1068 12 1344
17 1017 17 1228
74 1140 74 1343
75 460 75 743
77 417 77 646
27 1158 27 1423
23 920 23 1208
8 523 8 703
27 1067 27 1274
51 1142 51 1364
75 740 75 993
21 1154 21 1385
77 1107 77 1343
21 692 21 893
16 1001 16 1258
71 754 71 1011
31 1139 31 1379
75 919 75 1189
40 953 40 1159
18 992 18 1247
26 754 26 966
16 1021 16 1250
68 1154 68 1354
48 799 48 1042
45 899 45 1174
61 356 61 599
52 462 52 709
18 624 18 824
75 380 75 577
36 1078 36 1322
66 1050 66 1315
59 791 59 989
5 895 5 1165
77 1148 77 1447
75 1137 75 1433
62 845 62 1094
13 370 13 652
23 683 23 972
28 393 28 590
37 713 37 901
7 555 7 842
39 361 39 650
32 729 32 936
33 1180 33 1478
68 704 68 935
17 1079 17 1372
36 527 36 786
43 317 43 578
30 644 30 909
31 772 31 982
50 694 50 927
6 801 6 984
14 536 14 754
21 910 21 1165
62 927 62 1159
40 680 40 966
21 1150 21 1364
17 468 17 648
35 900 35 1146
33 682 33 862
77 811 77 1088
29 812 29 1089
74 441 74 655
28 1002 28 1269
56 793 56 1084
28 614 28 900
31 1011 31 1210
9 437 9 709
75 651 75 948
18 795 18 1068
77 301 77 548
55 762 55 944
18 725 18 1007
17 649 17 940
77 1034 77 1316
6 633 6 827
11 780 11 1055
63 1144 63 1406
62 978 62 1196
60 1166 60 1421
38 846 38 1144
26 451 26 634
50 996 50 1247
54 389 54 612
8 432 8 730
55 1016 55 1240
19 1025 19 1308
50 316 50 502
61 645 61 877
25 628 25 813
17 1023 17 1291
37 817 37 1036
24 903 24 1124
55 1063 55 1359
5 775 5 1021
56 489 56 741
31 462 31 654
36 868 36 1084
24 558 24 770
26 946 26 1245
25 440 25 735
67 386 67 608
35 895 35 1170
16 931 16 1145
73 368 73 651
35 1072 35 1359
20 915 20 1101
29 565 29 783
49 899 49 1152
64 691 64 945
39 730 39 955
59 811 59 1085
58 1037 58 1254
62 651 62 941
45 862 45 1144
66 918 66 1128
33 918 33 1211
63 979 63 1223
6 442 6 640
25 413 25 615
62 412 62 650
54 645 54 852
40 920 40 1173
27 946 27 1233
6 409 6 697
20 1149 20 1437
72 1092 72 1344
54 1137 54 1389
37 785 37 977
44 697 44 951
55 345 55 604
55 1055 55 1335
38 586 38 786
17 936 17 1204
6 391 6 610
37 851 37 1084
40 437 40 635
72 1170 72 1443
24 1151 24 1378
74 1005 74 1195
47 678 47 927
29 316 29 606
6 1123 6 1384
66 1169 66 1387
52 904 52 1201
7 536 7 765
37 802 37 1042
21 1026 21 1270
73 526 73 760
35 350 35 565
11 563 11 743
23 1044 23 1271
74 362 74 631
12 1002 12 1298
64 398 64 594
69 1131 69 1416
47 1007 47 1274
69 800 69 1051
10 957 10 1201
42 718 42 958
58 703 58 886
44 974 44 1248
65 925 65 1133
68 333 68 599
31 936 31 1127
50 665 50 863
72 953 72 1247
77 1044 77 1231
4 372 4 667
35 465 35 647
8 587 8 788
33 388 33 614
11 935 11 1169
59 307 59 568
76 1086 76 1311
12 323 12 503
9 776 9 1046
30 1119 30 1325
77 764 77 1047
52 580 52 845
62 1149 62 1336
30 667 30 855
5 460 5 709
42 417 42 649
57 1072 57 1359
35 703 35 1002
21 434 21 625
70 342 70 544
56 411 56 661
23 1102 23 1401
70 1024 70 1283
35 923 35 1119
61 764 61 1005
38 1142 38 1345
65 757 65 964
59 418 59 655
47 362 47 595
77 681 77 899
41 1172 41 1410
57 827 57 1018
68 336 68 626
60 496 60 712
65 1034 65 1273
39 765 39 975
46 1145 46 1414
57 600 57 829
52 1021 52 1263
23 435 23 679
59 577 59 765
51 547 51 764
78 401 78 662
33 1180 33 1433
11 625 11 918
49 753 49 961
72 650 72 932
58 319 58 565
22 1166 22 1416
58 437 58 710
52 496 52 777
20 890 20 1131
50 969 50 1249
72 624 72 821
23 1186 23 1422
37 590 37 865
23 728 23 938
9 313 9 587
5 506 5 798
70 904 70 1149
20 940 20 1190
26 323 26 589
45 1070 45 1325
20 999 20 1201
16 1131 16 1334
4 400 4 582
16 365 16 600
34 486 34 672
73 537 73 799
54 347 54 599
29 529 29 763
72 554 72 767
70 327 70 510
71 1145 71 1401
44 700 44 999
29 826 29 1037
43 977 43 1276
26 407 26 607
34 323 34 606
11 383 11 671
5 1044 5 1269
57 632 57 816
35 1151 35 1444
75 859 75 1040
70 599 70 889
16 315 16 599
6 903 6 1099
4 860 4 1069
72 667 72 954
8 384 8 629
65 1063 65 1257
15 749 15 979
57 615 57 884
63 697 63 908
43 634 43 895
30 618 30 913
17 751 17 1022
47 1023 47 1296
15 1179 15 1402
53 1115 53 1385
57 857 57 1137
19 651 19 898
37 474 37 754
39 344 39 580
17 878 17 1090
50 364 50 605
35 918 35 1143
9 902 9 1183
66 1046 66 1240
33 563 33 776
13 441 13 727
47 768 47 1067
9 882 9 1162
40 555 40 846
5 543 5 783
38 301 38 561
7 723 7 951
63 817 63 1078
37 332 37 602
19 736 19 923
68 512 68 730
57 727 57 989
74 329 74 536
44 431 44 715
51 522 51 737
28 685 28 893
45 928 45 1149
47 1053 47 1296
64 793 64 986
24 1141 24 1435
74 773 74 1014
30 1130 30 1348
30 812 30 1012
40 998 40 1208
29 929 29 1110
24 392 24 676
56 429 56 698
0 61 86 61 18 35 18 67 69 74 48 65 67 63 81 31 20 66 58 69 39 75 49 59 59 23 49 45 42 12 50 53 53 73 45 23 67 68 19 62 36 54 47 18 62 37 43 83 36 57 65 38 78 28 53 67 41 60 47 41 51 4 55 66 47 57 13 66 34 24 48 55 72 22 48 29 37 44 57 
61 0 61 86 49 42 57 30 46 51 69 25 67 69 61 36 56 39 83 36 50 48 55 17 53 57 54 38 55 52 34 12 33 62 22 45 35 62 44 60 44 46 27 44 15 38 34 58 44 55 49 60 58 34 17 61 56 57 36 63 12 58 44 40 44 10 55 27 49 38 55 28 55 56 16 41 63 72 23 
86 61 0 61 69 52 71 32 19 13 52 37 32 37 7 58 68 25 60 26 49 15 41 45 29 67 40 43 47 75 39 55 37 20 52 65 28 25 71 30 51 32 46 73 47 51 46 4 51 32 21 55 10 66 50 25 49 30 41 55 58 83 32 24 40 54 74 35 53 69 42 39 15 67 56 58 59 60 41 
61 86 61 0 53 47 45 68 56 56 18 71 30 25 55 55 44 59 4 65 37 61 32 72 39 41 34 48 32 55 54 75 55 42 65 52 64 37 60 34 44 44 60 62 76 50 53 60 44 36 49 29 53 63 70 38 31 36 51 25 76 61 46 58 43 78 52 69 40 62 32 61 50 43 72 51 28 19 67 
18 49 69 53 0 19 10 51 53 58 37 50 52 49 65 16 10 49 50 53 24 59 34 44 43 13 34 28 28 6 33 39 37 57 30 6 51 53 9 47 20 38 31 10 47 20 27 67 20 42 49 26 62 16 38 52 27 45 31 29 38 15 39 49 31 44 7 50 19 13 33 39 56 11 34 13 26 35 42 
35 42 52 47 19 0 22 35 35 40 30 35 37 36 48 10 20 32 44 36 11 41 20 31 26 20 19 11 16 24 16 31 20 40 20 14 34 37 21 31 3 20 17 24 35 5 11 49 4 25 31 19 44 20 27 36 16 28 13 23 31 33 21 32 14 34 24 34 9 20 19 23 38 19 27 8 23 31 28 
18 57 71 45 10 22 0 56 55 60 31 55 49 46 66 23 3 52 42 57 23 61 32 51 43 6 33 31 26 11 38 47 41 56 38 14 55 52 18 45 22 39 37 19 54 25 31 68 21 41 50 21 62 25 45 51 24 44 34 23 47 17 40 52 32 52 7 55 19 22 31 44 57 5 43 18 20 28 48 
67 30 32 68 51 35 56 0 18 22 53 6 44 47 33 37 54 12 66 7 39 19 38 15 30 54 37 26 41 56 20 24 17 36 25 46 6 37 50 37 36 26 21 52 16 32 26 29 37 33 23 48 30 43 20 36 43 34 23 51 28 64 23 13 29 23 57 4 41 46 38 13 27 53 27 40 53 59 12 
69 46 19 56 53 35 55 18 0 7 43 22 29 33 17 41 53 8 54 12 34 7 29 29 18 52 28 26 34 58 22 38 19 19 35 48 12 22 54 23 35 17 28 56 32 34 28 16 35 21 8 42 14 49 33 21 36 21 23 43 41 67 16 7 24 37 58 20 38 51 30 22 10 52 39 42 46 50 25 
74 51 13 56 58 40 60 22 7 0 45 27 28 32 12 46 57 13 54 16 38 6 32 35 20 56 30 31 37 63 27 43 25 17 40 53 17 20 59 23 39 21 34 61 37 39 34 10 40 23 10 45 9 54 38 20 39 22 29 46 47 72 20 12 28 43 63 25 42 56 32 27 7 56 45 47 49 52 30 
48 69 52 18 37 30 31 53 43 45 0 55 24 18 46 38 30 44 15 50 20 49 16 56 26 27 18 32 15 41 37 58 39 34 48 36 49 29 44 23 27 29 43 46 59 33 36 51 27 23 36 13 44 47 53 29 14 24 34 9 59 48 31 44 26 61 37 54 23 45 16 45 39 29 55 34 13 9 51 
65 25 37 71 50 35 55 6 22 27 55 0 47 50 37 35 53 16 68 12 40 24 40 10 33 53 38 27 42 55 20 20 17 40 22 44 11 41 48 40 36 28 19 49 11 31 25 34 36 36 27 49 35 40 16 40 44 37 23 52 24 62 25 17 30 18 56 3 41 43 40 12 31 52 23 38 54 60 9 
67 67 32 30 52 37 49 44 29 28 24 47 0 7 26 47 48 33 29 39 29 32 19 51 16 45 19 33 25 57 35 57 35 13 50 49 38 8 57 8 35 23 43 59 55 39 38 31 35 14 22 30 24 56 52 9 27 11 34 29 60 65 25 32 27 59 55 45 34 56 20 41 21 46 56 44 33 31 46 
63 69 37 25 49 36 46 47 33 32 18 50 7 0 31 45 44 36 23 42 27 37 17 53 17 41 18 33 22 54 36 58 36 19 50 46 42 13 54 11 33 24 43 57 57 38 38 37 33 15 25 26 29 55 53 14 23 13 34 24 61 61 26 35 26 60 51 48 32 54 18 42 26 42 56 42 28 26 48 
81 61 7 55 65 48 66 33 17 12 46 37 26 31 0 55 64 24 53 26 44 15 36 45 24 62 35 39 42 71 37 54 34 14 50 61 28 19 67 24 46 28 43 70 47 47 43 7 47 27 17 49 5 63 49 19 44 24 38 49 57 79 28 23 35 53 69 35 48 65 37 37 10 62 55 55 53 54 41 
31 36 58 55 16 10 23 37 41 46 38 35 47 45 55 0 21 36 52 39 20 46 29 29 35 22 29 17 25 20 20 26 23 48 16 10 37 45 14 40 13 28 17 16 32 9 13 55 13 34 38 27 51 10 24 44 25 37 18 31 25 28 28 36 22 30 22 36 17 11 28 25 45 21 21 6 30 39 27 
20 56 68 44 10 20 3 54 53 57 30 53 48 44 64 21 0 50 42 55 21 59 30 49 41 4 31 29 24 12 35 46 39 54 36 12 53 49 17 43 20 37 35 19 52 23 29 66 19 39 48 19 60 24 44 49 22 41 32 22 45 19 38 50 30 50 8 53 16 21 29 42 54 3 41 16 18 27 46 
66 39 25 59 49 32 52 12 8 13 44 16 33 36 24 36 50 0 56 7 33 12 30 22 20 49 28 22 34 54 17 31 14 25 28 44 6 27 49 27 31 17 22 51 25 30 24 22 32 23 12 41 21 43 26 25 36 24 19 43 35 63 15 2 22 31 54 14 35 46 30 15 17 49 32 37 46 50 18 
58 83 60 4 50 44 42 66 54 54 15 68 29 23 53 52 42 56 0 62 34 59 29 69 37 38 31 45 29 52 51 72 52 41 62 49 61 36 57 32 41 41 57 59 73 47 50 59 41 34 46 26 51 60 67 36 28 34 48 22 73 58 44 55 40 75 49 67 37 59 30 59 48 40 69 48 25 16 64 
69 36 26 65 53 36 57 7 12 16 50 12 39 42 26 39 55 7 62 0 38 13 36 20 26 54 34 26 39 58 20 30 17 30 29 47 3 32 52 33 36 23 24 54 22 33 27 23 37 29 18 47 24 46 25 31 41 30 23 49 34 66 20 8 27 28 58 10 40 48 36 16 21 53 32 41 51 56 17 
39 50 49 37 24 11 23 39 34 38 20 40 29 27 44 20 21 33 34 38 0 40 11 38 21 19 11 14 6 29 21 39 23 34 29 20 36 30 28 24 8 18 25 31 42 14 18 46 8 19 29 11 40 29 35 29 7 22 17 14 41 37 19 32 12 43 27 39 6 29 10 29 35 19 36 16 15 22 34 
75 48 15 61 59 41 61 19 7 6 49 24 32 37 15 46 59 12 59 13 40 0 35 32 24 58 33 32 40 64 27 41 24 22 39 54 14 25 60 28 41 23 33 62 34 40 34 11 41 27 14 48 13 54 36 24 42 26 29 49 45 73 22 11 30 40 64 22 44 57 35 26 12 58 43 47 52 55 28 
49 55 41 32 34 20 32 38 29 32 16 40 19 17 36 29 30 30 29 36 11 35 0 41 13 28 3 18 7 39 23 44 24 25 35 30 34 21 38 14 17 14 29 41 45 22 23 39 17 10 23 14 33 38 39 20 9 13 20 15 46 47 16 29 12 47 37 39 16 38 2 30 27 28 42 26 18 22 36 
59 17 45 72 44 31 51 15 29 35 56 10 51 53 45 29 49 22 69 20 38 32 41 0 37 50 39 25 42 48 19 11 18 46 15 39 19 46 41 44 33 30 15 42 5 28 22 42 34 39 33 48 42 32 7 45 43 41 22 51 14 56 28 24 30 9 50 12 38 36 41 12 38 48 14 33 52 59 6 
59 53 29 39 43 26 43 30 18 20 26 33 16 17 24 35 41 20 37 26 21 24 13 37 0 39 12 19 19 48 21 43 20 15 35 39 26 12 46 8 24 8 28 49 41 27 24 27 25 4 11 26 21 44 37 11 21 5 20 27 45 57 10 19 14 44 47 32 26 45 14 26 15 39 42 33 31 33 32 
23 57 67 41 13 20 6 54 52 56 27 53 45 41 62 22 4 49 38 54 19 58 28 50 39 0 29 29 21 15 35 47 38 52 37 14 52 47 20 41 19 36 36 22 53 23 29 64 19 37 47 16 58 27 45 46 20 39 32 19 47 22 37 49 29 51 12 53 15 24 27 42 53 3 42 17 15 24 46 
49 54 40 34 34 19 33 37 28 30 18 38 19 18 35 29 31 28 31 34 11 33 3 39 12 29 0 17 8 39 21 43 23 24 34 31 33 20 38 14 17 12 28 41 43 21 22 38 17 9 21 16 31 38 38 19 10 12 19 17 45 47 14 27 10 45 37 37 16 38 3 29 26 29 41 26 20 24 34 
45 38 43 48 28 11 31 26 26 31 32 27 33 33 39 17 29 22 45 26 14 32 18 25 19 29 17 0 18 34 8 27 11 33 18 23 25 30 30 26 11 13 12 32 29 9 6 40 11 20 23 24 35 26 23 29 19 23 4 27 29 42 12 22 7 30 33 26 15 27 17 15 30 28 25 17 28 35 21 
42 55 47 32 28 16 26 41 34 37 15 42 25 22 42 25 24 34 29 39 6 40 7 42 19 21 8 18 0 33 24 44 26 32 34 25 38 27 33 20 14 18 29 36 46 19 22 45 13 17 28 9 39 34 39 26 3 19 21 11 45 41 20 33 13 47 30 41 11 34 7 32 33 22 41 21 13 19 37 
12 52 75 55 6 24 11 56 58 63 41 55 57 54 71 20 12 54 52 58 29 64 39 48 48 15 39 34 33 0 39 43 42 62 35 12 56 58 10 52 25 44 36 10 51 26 32 72 25 47 54 30 67 19 42 57 32 50 36 33 42 9 44 55 36 48 5 55 24 15 38 44 61 13 38 18 29 38 47 
50 34 39 54 33 16 38 20 22 27 37 20 35 36 37 20 35 17 51 20 21 27 23 19 21 35 21 8 24 39 0 23 4 33 16 28 18 31 33 28 17 14 9 36 23 14 8 36 18 22 21 31 33 28 18 30 26 25 4 34 26 47 12 17 12 25 39 19 22 30 23 9 28 34 22 22 35 42 14 
53 12 55 75 39 31 47 24 38 43 58 20 57 58 54 26 46 31 72 30 39 41 44 11 43 47 43 27 44 43 23 0 23 53 11 35 28 53 35 50 33 35 16 36 11 27 23 51 33 44 40 49 51 26 6 51 45 47 25 52 5 49 34 32 33 6 46 22 38 30 44 18 46 45 6 31 52 60 14 
53 33 37 55 37 20 41 17 19 25 39 17 35 36 34 23 39 14 52 17 23 24 24 18 20 38 23 11 26 42 4 23 0 31 17 31 15 30 37 27 20 13 10 39 22 17 11 34 21 22 19 33 31 31 18 29 28 24 7 36 26 50 11 14 14 25 42 17 25 33 24 7 25 37 23 25 37 44 13 
