4 500 79 
47 1046 47 1255
24 669 24 900
21 712 21 909
16 921 16 1105
46 1197 46 1429
6 1187 6 1383
58 584 58 813
53 964 53 1202
35 883 35 1074
22 871 22 1141
64 1059 64 1318
19 432 19 696
65 524 65 749
33 966 33 1169
78 1183 78 1477
71 543 71 778
78 787 78 1008
42 355 42 562
60 786 60 1040
43 451 43 664
63 1135 63 1433
11 1140 11 1379
33 379 33 597
77 1149 77 1397
78 405 78 619
52 892 52 1110
60 510 60 741
18 458 18 715
29 955 29 1244
76 1054 76 1234
26 501 26 730
41 584 41 858
67 916 67 1099
56 915 56 1108
76 533 76 720
33 960 33 1192
5 327 5 555
31 548 31 768
17 976 17 1274
56 1049 56 1339
4 578 4 794
18 983 18 1201
10 677 10 892
46 978 46 1161
72 669 72 855
25 499 25 690
7 646 7 944
6 662 6 896
4 672 4 969
23 756 23 936
39 595 39 886
62 961 62 1206
13 638 13 852
61 645 61 855
48 598 48 865
63 407 63 695
44 1099 44 1345
17 812 17 1107
72 868 72 1068
42 696 42 908
65 325 65 561
55 1136 55 1403
77 794 77 1044
70 1010 70 1203
17 455 17 675
30 458 30 697
74 837 74 1119
12 343 12 575
30 494 30 793
73 379 73 605
55 985 55 1267
38 812 38 1033
68 686 68 985
72 338 72 530
68 760 68 1047
58 435 58 720
37 1109 37 1351
26 937 26 1202
16 632 16 883
61 314 61 506
35 1160 35 1346
51 1135 51 1385
75 655 75 909
56 792 56 979
67 919 67 1139
13 1004 13 1239
45 724 45 928
51 300 51 546
19 367 19 550
37 634 37 839
49 799 49 1001
6 1186 6 1398
56 635 56 904
78 896 78 1150
36 553 36 803
25 854 25 1058
33 1058 33 1334
69 888 69 1084
44 550 44 779
38 778 38 966
30 1077 30 1344
62 635 62 871
73 883 73 1138
18 567 18 755
52 693 52 968
27 564 27 769
65 1188 65 1378
39 587 39 777
47 997 47 1219
25 879 25 1091
71 743 71 931
62 753 62 1049
65 622 65 890
77 636 77 834
34 683 34 864
62 617 62 829
16 616 16 872
72 947 72 1127
68 793 68 1090
56 825 56 1054
57 532 57 799
19 672 19 863
12 366 12 552
46 850 46 1032
42 743 42 958
68 863 68 1113
8 874 8 1139
10 745 10 929
57 1019 57 1318
78 663 78 924
19 1072 19 1265
51 760 51 984
43 1125 43 1324
62 688 62 884
53 370 53 601
57 1188 57 1375
11 1188 11 1426
68 1142 68 1394
73 388 73 629
76 813 76 1044
34 460 34 645
77 518 77 764
19 890 19 1149
20 617 20 904
14 1080 14 1299
63 546 63 805
55 1139 55 1404
65 484 65 695
11 718 11 1013
8 810 8 1109
58 918 58 1132
18 645 18 927
43 1192 43 1390
71 1035 71 1285
75 1075 75 1358
59 882 59 1135
23 453 23 651
62 689 62 873
48 653 48 912
25 773 25 998
35 544 35 741
78 429 78 618
74 560 74 842
47 631 47 919
40 1041 40 1300
14 379 14 610
34 679 34 924
20 318 20 563
25 707 25 985
33 418 33 659
12 1157 12 1385
32 322 32 565
70 839 70 1070
22 749 22 974
16 753 16 1052
56 646 56 831
67 768 67 1050
60 715 60 920
50 839 50 1032
44 1105 44 1317
75 495 75 699
21 797 21 983
44 737 44 952
32 460 32 740
39 793 39 1007
51 940 51 1125
25 1055 25 1337
6 1111 6 1291
40 919 40 1213
21 345 21 640
47 1135 47 1315
17 692 17 926
13 806 13 1091
12 351 12 536
7 490 7 757
11 1121 11 1354
43 974 43 1162
49 372 49 590
56 816 56 1068
48 926 48 1213
17 1058 17 1322
31 657 31 842
6 771 6 1037
71 562 71 848
47 305 47 542
16 401 16 652
0 61 86 61 59 69 61 50 40 52 33 40 61 12 17 17 58 43 53 28 60 58 27 23 63 58 33 31 33 38 58 63 48 60 54 56 30 49 17 40 34 67 59 53 47 60 40 20 56 23 67 33 53 57 40 79 17 34 66 36 51 64 35 24 32 68 28 34 4 33 65 59 58 61 18 59 57 39 6 
61 0 61 86 54 55 85 63 22 50 49 70 28 61 51 46 77 27 15 41 69 84 53 49 35 71 64 59 41 39 52 66 54 76 41 75 67 61 47 73 50 63 18 39 15 60 37 48 69 48 39 46 52 50 26 52 52 54 49 28 46 65 27 39 35 40 61 34 59 65 50 5 43 74 49 45 15 35 58 
86 61 0 61 29 19 61 45 62 35 54 62 35 78 70 72 52 50 51 60 41 60 61 64 29 45 62 60 54 49 30 35 42 49 33 51 68 44 71 64 54 28 45 35 59 33 48 67 45 64 24 54 36 31 55 10 70 55 21 61 36 33 63 67 58 23 64 57 83 64 22 58 29 46 69 28 48 50 81 
61 86 61 0 39 47 2 24 70 39 41 23 65 50 51 57 11 61 72 52 21 4 40 47 60 18 30 34 48 49 40 28 33 13 49 13 32 26 56 22 39 35 72 50 74 32 51 51 20 48 61 43 36 41 63 61 50 36 48 65 43 30 67 60 56 60 35 57 59 30 47 82 48 16 52 48 73 53 57 
59 54 29 39 0 12 38 18 44 8 27 34 29 50 44 46 29 32 40 35 19 37 34 38 23 21 34 32 29 26 3 14 14 27 14 27 40 17 46 37 27 11 37 16 45 8 25 41 20 37 23 28 8 5 36 25 43 27 11 41 11 13 44 44 35 22 36 35 57 35 9 50 11 24 43 10 39 28 54 
69 55 19 47 12 0 46 28 50 18 37 45 28 60 54 55 37 38 42 44 26 46 44 47 21 29 45 43 38 34 13 20 24 34 19 36 50 27 55 47 37 13 38 21 49 16 33 50 29 47 18 37 18 13 42 15 53 38 6 48 19 18 50 52 42 17 47 42 66 46 6 51 14 31 53 13 40 35 64 
61 85 61 2 38 46 0 24 70 38 40 22 65 49 51 57 10 60 71 51 21 3 40 47 59 18 30 33 48 48 39 27 32 13 48 12 31 26 55 21 39 34 71 50 74 31 50 51 19 48 60 43 36 41 62 60 49 35 48 64 42 29 67 60 55 59 35 56 59 29 46 82 48 16 51 47 72 52 57 
50 63 45 24 18 28 24 0 48 16 21 18 42 39 36 41 15 38 48 32 11 22 24 31 37 10 20 20 27 27 18 15 9 15 26 13 25 3 39 20 20 20 48 27 51 14 28 34 8 31 39 23 14 19 40 42 35 17 28 43 20 16 46 41 35 38 23 35 47 20 27 59 26 14 36 25 50 31 45 
40 22 62 70 44 50 70 48 0 39 31 52 28 40 30 25 62 13 14 21 57 68 34 29 34 57 45 40 23 23 42 56 40 62 32 60 48 46 26 54 32 55 22 30 8 50 21 27 55 27 39 28 41 40 9 53 31 36 44 7 35 55 6 18 16 40 41 15 38 46 45 20 36 61 29 38 20 19 37 
52 50 35 39 8 18 38 16 39 0 20 30 28 43 37 39 29 27 36 28 20 37 27 31 23 22 29 26 22 19 6 18 8 28 11 27 34 14 38 33 20 18 35 13 41 12 19 34 20 30 24 21 3 6 31 31 36 21 16 35 5 17 38 37 28 24 30 28 50 30 14 46 11 25 36 11 36 22 47 
33 49 54 41 27 37 40 21 31 20 0 23 36 24 18 21 34 23 35 12 31 38 8 12 35 30 16 11 9 12 26 33 16 35 23 31 20 20 20 25 3 35 38 23 35 28 14 15 28 11 38 3 21 25 24 48 17 7 34 25 20 33 27 21 16 38 14 17 30 18 33 45 27 34 17 28 38 15 28 
40 70 62 23 34 45 22 18 52 30 23 0 54 28 30 36 19 44 56 33 25 20 20 27 51 22 9 13 30 32 34 31 23 23 39 18 11 19 35 4 21 37 58 39 57 30 35 30 21 28 53 25 29 35 46 59 28 17 44 46 33 32 48 40 37 53 14 38 38 8 43 67 40 24 31 40 59 36 36 
61 28 35 65 29 28 65 42 28 28 36 54 0 56 47 45 56 20 17 34 46 63 43 42 9 48 50 46 31 26 28 42 34 54 18 54 55 40 45 57 37 38 11 16 25 36 24 43 47 41 12 34 30 26 23 27 47 40 23 30 24 41 32 39 30 13 49 29 59 52 24 24 19 51 45 20 14 24 57 
12 61 78 50 50 60 49 39 40 43 24 28 56 0 11 16 47 39 50 23 49 47 17 15 57 47 22 21 27 32 49 53 38 49 46 45 19 39 15 29 25 57 56 46 47 50 34 15 45 17 61 25 44 48 38 72 10 24 57 34 43 54 35 23 28 61 17 30 11 22 56 59 50 50 13 51 55 34 9 
17 51 70 51 44 54 51 36 30 37 18 30 47 11 0 7 46 29 40 13 46 49 13 7 48 45 22 19 18 23 42 49 33 48 38 44 22 35 6 32 19 52 46 37 37 45 25 5 43 8 52 17 38 41 28 64 3 20 50 24 36 49 25 14 18 52 17 20 14 23 49 49 42 48 3 43 45 24 11 
17 46 72 57 46 55 57 41 25 39 21 36 45 16 7 0 52 27 37 13 51 55 18 11 48 50 28 25 19 23 45 53 36 53 39 50 28 40 3 38 22 55 43 38 32 48 25 7 48 11 52 20 40 43 25 65 9 24 51 20 38 53 20 8 16 52 23 18 14 29 51 44 43 53 7 45 42 23 13 
58 77 52 11 29 37 10 15 62 29 34 19 56 47 46 52 0 52 62 45 12 9 34 41 50 9 26 28 41 41 30 19 24 5 39 3 29 17 50 20 32 26 62 41 66 22 42 46 10 42 51 36 27 32 54 51 45 29 39 57 33 20 59 54 48 50 31 49 56 26 37 73 38 8 46 38 64 45 53 
43 27 50 61 32 38 60 38 13 27 23 44 20 39 29 27 52 0 13 17 46 58 29 26 24 46 38 33 16 13 30 44 29 52 20 50 42 36 27 47 24 43 18 18 15 38 11 25 44 24 28 21 29 28 5 42 30 28 32 12 23 43 14 21 12 29 36 10 40 40 33 24 24 50 28 26 17 9 38 
53 15 51 72 40 42 71 48 14 36 35 56 17 50 40 37 62 13 0 29 55 69 41 37 24 56 50 45 28 25 38 52 40 62 27 60 54 46 37 59 36 50 9 25 9 46 22 36 54 36 28 33 38 36 14 43 41 40 37 18 31 51 19 30 23 29 48 21 50 52 37 12 30 60 39 31 6 21 48 
28 41 60 52 35 44 51 32 21 28 12 33 34 23 13 13 45 17 29 0 42 49 14 10 36 41 25 21 7 11 33 43 26 46 27 43 28 31 13 35 14 44 34 26 27 38 13 10 39 8 40 10 29 32 16 53 14 17 40 15 26 43 17 10 6 41 22 8 26 27 39 38 31 45 12 33 33 12 23 
60 69 41 21 19 26 21 11 57 20 31 25 46 49 46 51 12 46 55 42 0 20 34 41 40 4 29 30 37 35 20 8 17 9 30 11 34 12 50 27 30 15 54 32 59 11 36 45 5 41 41 33 18 22 49 40 45 28 28 52 25 9 55 51 44 40 33 45 58 29 26 66 29 6 46 28 56 39 55 
58 84 60 4 37 46 3 22 68 37 38 20 63 47 49 55 9 58 69 49 20 0 38 45 58 17 28 31 46 47 38 27 31 13 47 11 29 24 53 19 37 34 70 48 72 30 48 49 18 46 59 41 34 40 60 60 47 33 47 62 41 29 65 58 53 58 33 54 57 27 45 80 46 16 49 46 71 51 55 
27 53 61 40 34 44 40 24 34 27 8 20 43 17 13 18 34 29 41 14 34 38 0 8 42 33 12 8 14 18 32 37 22 36 31 32 15 24 17 22 8 41 45 30 40 34 21 12 31 9 46 10 27 32 29 56 11 8 41 28 27 38 30 21 19 46 8 21 25 13 40 51 34 36 13 35 44 21 22 
23 49 64 47 38 47 47 31 29 31 12 27 42 15 7 11 41 26 37 10 41 45 8 0 43 39 19 15 13 18 36 43 27 43 33 39 20 30 10 28 13 46 42 32 35 39 20 5 38 3 47 11 31 35 25 58 6 14 44 23 30 43 24 14 15 47 14 17 20 20 43 47 36 43 6 37 41 19 17 
63 35 29 60 23 21 59 37 34 23 35 51 9 57 48 48 50 24 24 36 40 58 42 43 0 43 48 44 31 26 22 36 30 48 13 48 53 35 47 54 35 31 18 13 32 30 24 44 41 42 6 34 25 20 28 20 48 38 16 34 19 34 36 42 33 7 48 31 61 49 17 32 13 46 47 13 21 25 58 
58 71 45 18 21 29 18 10 57 22 30 22 48 47 45 50 9 46 56 41 4 17 33 39 43 0 27 28 36 36 22 11 18 7 32 7 31 12 48 23 29 18 56 34 60 14 37 44 3 40 43 32 19 24 49 44 43 26 31 52 26 13 55 51 44 42 31 44 56 27 29 67 31 5 45 30 57 39 53 
33 64 62 30 34 45 30 20 45 29 16 9 50 22 22 28 26 38 50 25 29 28 12 19 48 27 0 6 24 27 33 34 21 28 35 24 7 20 27 11 15 39 53 36 50 32 29 22 25 20 51 18 28 33 39 58 20 11 43 39 30 34 41 32 30 50 6 31 31 3 42 60 38 29 23 38 53 30 28 
31 59 60 34 32 43 33 20 40 26 11 13 46 21 19 25 28 33 45 21 30 31 8 15 44 28 6 0 19 22 31 33 19 30 32 26 10 19 23 15 10 38 49 32 45 31 24 19 26 16 47 14 26 31 34 55 17 7 40 34 27 34 36 28 25 47 5 27 29 7 39 56 35 31 19 35 49 26 27 
33 41 54 48 29 38 48 27 23 22 9 30 31 27 18 19 41 16 28 7 37 46 14 13 31 36 24 19 0 6 27 37 21 41 22 38 27 26 18 33 10 38 32 20 28 32 8 14 34 11 35 6 24 26 16 47 18 14 34 18 20 37 20 16 8 36 21 9 31 25 33 38 26 40 17 27 31 8 28 
38 39 49 49 26 34 48 27 23 19 12 32 26 32 23 23 41 13 25 11 35 47 18 18 26 36 27 22 6 0 23 35 19 41 17 38 31 25 23 35 13 35 28 16 26 29 3 19 34 16 30 9 21 22 15 42 23 17 29 18 16 35 21 20 10 31 25 10 36 28 29 35 21 39 22 22 28 5 33 
58 52 30 40 3 13 39 18 42 6 26 34 28 49 42 45 30 30 38 33 20 38 32 36 22 22 33 31 27 23 0 16 13 28 12 28 39 16 44 36 25 13 36 14 43 10 23 39 21 36 22 26 6 3 34 26 41 26 11 39 9 15 42 42 33 21 35 33 55 34 10 48 10 25 41 9 38 26 52 
63 66 35 28 14 20 27 15 56 18 33 31 42 53 49 53 19 44 52 43 8 27 37 43 36 11 34 33 37 35 16 0 18 15 27 18 39 15 52 32 32 8 50 29 57 7 36 47 11 43 35 34 16 18 48 34 48 30 22 52 22 3 54 52 44 34 37 44 61 34 21 63 25 12 49 23 52 38 58 
48 54 42 33 14 24 32 9 40 8 16 23 34 38 33 36 24 29 40 26 17 31 22 27 30 18 21 19 21 19 13 18 0 23 17 21 27 8 35 25 15 20 40 19 43 13 20 30 16 27 32 17 7 13 32 38 32 15 23 36 12 18 39 35 28 31 23 28 45 23 21 51 18 21 32 19 41 23 42 
60 76 49 13 27 34 13 15 62 28 35 23 54 49 48 53 5 52 62 46 9 13 36 43 48 7 28 30 41 41 28 15 23 0 38 5 32 17 52 23 33 22 61 39 65 20 42 47 8 44 49 37 25 30 54 48 46 30 36 57 32 17 60 55 49 48 33 49 58 28 35 73 37 4 48 36 63 45 56 
54 41 33 49 14 19 48 26 32 11 23 39 18 46 38 39 39 20 27 27 30 47 31 33 13 32 35 32 22 17 12 27 17 38 0 37 41 24 39 41 24 24 25 3 33 21 16 35 30 32 16 23 13 10 24 27 38 26 14 30 7 26 33 35 25 16 36 25 51 37 14 37 5 35 37 7 27 18 49 
56 75 51 13 27 36 12 13 60 27 31 18 54 45 44 50 3 50 60 43 11 11 32 39 48 7 24 26 38 38 28 18 21 5 37 0 28 15 48 19 30 25 60 38 63 20 40 43 8 40 49 34 24 30 52 50 43 27 37 55 31 19 57 51 46 48 29 47 54 24 35 71 36 7 44 36 61 42 52 
30 67 68 32 40 50 31 25 48 34 20 11 55 19 22 28 29 42 54 28 34 29 15 20 53 31 7 10 27 31 39 39 27 32 41 28 0 25 27 11 19 44 58 41 53 37 33 23 30 22 56 23 33 39 42 64 20 16 49 42 36 40 43 33 33 56 7 35 29 5 47 64 43 33 23 44 57 34 26 
49 61 44 26 17 27 26 3 46 14 20 19 40 39 35 40 17 36 46 31 12 24 24 30 35 12 20 19 26 25 16 15 8 17 24 15 25 0 38 21 19 20 46 25 50 13 26 34 10 30 37 22 12 17 39 41 34 17 26 42 18 16 44 40 33 36 23 34 47 21 25 57 24 15 35 24 48 29 44 
17 47 71 56 46 55 55 39 26 38 20 35 45 15 6 3 50 27 37 13 50 53 17 10 47 48 27 23 18 23 44 52 35 52 39 48 27 38 0 36 21 54 44 37 33 47 24 6 46 10 52 19 39 42 25 64 8 23 51 21 37 52 21 9 16 52 22 18 14 28 50 45 43 52 5 44 42 23 12 
40 73 64 22 37 47 21 20 54 33 25 4 57 29 32 38 20 47 59 35 27 19 22 28 54 23 11 15 33 35 36 32 25 23 41 19 11 21 36 0 24 39 61 42 60 32 37 32 23 30 56 28 31 37 48 61 30 19 47 49 36 34 50 42 39 56 15 41 39 10 45 69 43 25 32 43 61 39 37 
34 50 54 39 27 37 39 20 32 20 3 21 37 25 19 22 32 24 36 14 30 37 8 13 35 29 15 10 10 13 25 32 15 33 24 30 19 19 21 24 0 34 39 23 37 27 15 16 27 13 39 5 20 24 26 48 17 5 34 27 20 32 29 23 17 39 13 19 31 16 33 47 27 32 18 28 39 17 28 
67 63 28 35 11 13 34 20 55 18 35 37 38 57 52 55 26 43 50 44 15 34 41 46 31 18 39 38 38 35 13 8 20 22 24 25 44 20 54 39 34 0 47 26 56 8 35 49 18 46 30 36 16 16 47 27 51 34 17 52 21 6 54 54 45 29 42 45 64 39 15 60 21 19 51 20 49 38 62 
59 18 45 72 37 38 71 48 22 35 38 58 11 56 46 43 62 18 9 34 54 70 45 42 18 56 53 49 32 28 36 50 40 61 25 60 58 46 44 61 39 47 0 23 17 44 25 42 54 41 22 36 37 33 20 36 47 43 33 25 30 49 26 36 29 23 51 27 57 55 33 14 27 59 44 28 4 24 55 
53 39 35 50 16 21 50 27 30 13 23 39 16 46 37 38 41 18 25 26 32 48 30 32 13 34 36 32 20 16 14 29 19 39 3 38 41 25 37 42 23 26 23 0 30 23 14 34 32 31 16 22 15 12 22 28 37 26 16 28 8 28 31 34 24 16 36 23 50 37 16 35 7 37 36 9 25 16 48 
47 15 59 74 45 49 74 51 8 41 35 57 25 47 37 32 66 15 9 27 59 72 40 35 32 60 50 45 28 26 43 57 43 65 33 63 53 50 33 60 37 56 17 30 0 52 24 33 58 33 36 33 43 41 12 51 38 41 44 13 36 57 13 25 22 37 47 20 45 52 44 13 36 64 35 38 14 22 44 
60 60 33 32 8 16 31 14 50 12 28 30 36 50 45 48 22 38 46 38 11 30 34 39 30 14 32 31 32 29 10 7 13 20 21 20 37 13 47 32 27 8 44 23 52 0 30 43 13 39 30 30 10 12 42 31 44 27 18 46 16 6 49 47 39 29 35 39 57 33 16 57 19 17 44 18 46 33 55 
40 37 48 51 25 33 50 28 21 19 14 35 24 34 25 25 42 11 22 13 36 48 21 20 24 37 29 24 8 3 23 36 20 42 16 40 33 26 24 37 15 35 25 14 24 30 0 21 35 18 28 12 21 21 13 41 25 19 28 17 16 35 20 21 11 29 27 10 37 31 28 33 20 40 24 21 25 4 35 
20 48 67 51 41 50 51 34 27 34 15 30 43 15 5 7 46 25 36 10 45 49 12 5 44 44 22 19 14 19 39 47 30 47 35 43 23 34 6 32 16 49 42 34 33 43 21 0 42 5 48 14 35 38 24 60 6 18 47 21 33 47 22 11 14 49 18 16 17 24 46 45 39 47 3 40 41 20 15 
56 69 45 20 20 29 19 8 55 20 28 21 47 45 43 48 10 44 54 39 5 18 31 38 41 3 25 26 34 34 21 11 16 8 30 8 30 10 46 23 27 18 54 32 58 13 35 42 0 38 42 30 18 23 47 43 42 24 30 51 25 13 53 49 42 41 29 43 54 25 28 65 30 7 43 29 55 37 51 
23 48 64 48 37 47 48 31 27 30 11 28 41 17 8 11 42 24 36 8 41 46 9 3 42 40 20 16 11 16 36 43 27 44 32 40 22 30 10 30 13 46 41 31 33 39 18 5 38 0 46 11 31 35 23 57 7 15 43 21 29 43 23 13 13 46 16 15 21 21 43 45 36 43 7 37 40 18 18 
67 39 24 61 23 18 60 39 39 24 38 53 12 61 52 52 51 28 28 40 41 59 46 47 6 43 51 47 35 30 22 35 32 49 16 49 56 37 52 56 39 30 22 16 36 30 28 48 42 46 0 37 26 21 32 16 52 41 14 39 21 34 41 47 37 2 51 36 65 52 16 35 14 46 51 14 25 30 62 
33 46 54 43 28 37 43 23 28 21 3 25 34 25 17 20 36 21 33 10 33 41 10 11 34 32 18 14 6 9 26 34 17 37 23 34 23 22 19 28 5 36 36 22 33 30 12 14 30 11 37 0 22 25 22 48 17 9 34 23 20 34 25 19 13 37 16 15 30 20 33 43 26 36 16 27 36 13 28 
53 52 36 36 8 18 36 14 41 3 21 29 30 44 38 40 27 29 38 29 18 34 27 31 25 19 28 26 24 21 6 16 7 25 13 24 33 12 39 31 20 16 37 15 43 10 21 35 18 31 26 22 0 7 33 31 37 21 16 37 8 15 40 39 30 26 30 30 50 29 15 49 13 23 37 13 39 24 48 
57 50 31 41 5 13 41 19 40 6 25 35 26 48 41 43 32 28 36 32 22 40 32 35 20 24 33 31 26 22 3 18 13 30 10 30 39 17 42 37 24 16 33 12 41 12 21 38 23 35 21 25 7 0 32 26 40 26 11 37 7 17 40 41 31 20 35 31 54 35 10 46 8 27 40 7 35 24 51 
40 26 55 63 36 42 62 40 9 31 24 46 23 38 28 25 54 5 14 16 49 60 29 25 28 49 39 34 16 15 34 48 32 54 24 52 42 39 25 48 26 47 20 22 12 42 13 24 47 23 32 22 33 32 0 47 28 30 37 7 27 47 10 18 11 33 36 9 38 40 37 23 28 53 26 30 18 11 36 
79 52 10 61 25 15 60 42 53 31 48 59 27 72 64 65 51 42 43 53 40 60 56 58 20 44 58 55 47 42 26 34 38 48 27 50 64 41 64 61 48 27 36 28 51 31 41 60 43 57 16 48 31 26 47 0 63 50 16 53 30 32 55 60 50 15 59 49 77 59 17 49 23 45 63 22 39 43 74 
17 52 70 50 43 53 49 35 31 36 17 28 47 10 3 9 45 30 41 14 45 47 11 6 48 43 20 17 18 23 41 48 32 46 38 43 20 34 8 30 17 51 47 37 38 44 25 6 42 7 52 17 37 40 28 63 0 18 49 26 35 48 26 15 19 52 15 21 15 21 49 50 42 46 4 43 45 24 12 
34 54 55 36 27 38 35 17 36 21 7 17 40 24 20 24 29 28 40 17 28 33 8 14 38 26 11 7 14 17 26 30 15 30 26 27 16 17 23 19 5 34 43 26 41 27 19 18 24 15 41 9 21 26 30 50 18 0 35 31 22 31 33 26 21 41 11 23 32 13 34 51 29 30 20 30 43 21 29 
66 49 21 48 11 6 48 28 44 16 34 44 23 57 50 51 39 32 37 40 28 47 41 44 16 31 43 40 34 29 11 22 23 36 14 37 49 26 51 47 34 17 33 16 44 18 28 47 30 43 14 34 16 11 37 16 49 35 0 43 15 21 45 48 38 13 45 37 63 44 3 46 9 33 49 8 35 30 60 
36 28 61 65 41 48 64 43 7 35 25 46 30 34 24 20 57 12 18 15 52 62 28 23 34 52 39 34 18 18 39 52 36 57 30 55 42 42 21 49 27 52 25 28 13 46 17 21 51 21 39 23 37 37 7 53 26 31 43 0 32 51 4 13 10 40 35 9 33 40 43 25 34 56 23 36 23 15 32 
